,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,48,39.0,11,12.73,6.35
6,2020-04-06 01:00:00,48,41.0,11,13.34,6.35
12,2020-04-06 02:00:00,48,43.0,11,13.39,6.35
18,2020-04-06 03:00:00,48,41.0,11,16.76,6.35
24,2020-04-06 04:00:00,48,36.0,11,17.64,6.35
30,2020-04-06 05:00:00,48,40.0,11,12.15,6.35
36,2020-04-06 06:00:00,48,41.0,11,16.43,6.34
42,2020-04-06 07:00:00,48,43.0,11,12.41,6.33
48,2020-04-06 08:00:00,48,39.0,11,14.75,6.29
54,2020-04-06 09:00:00,48,41.0,11,17.87,6.2
60,2020-04-06 10:00:00,48,41.0,11,11.15,6.07
66,2020-04-06 11:00:00,48,44.0,11,13.91,5.96
77,2020-04-06 12:00:00,48,41.0,14,14.14,5.98
78,2020-04-06 13:00:00,48,44.0,14,11.41,6.17
84,2020-04-06 14:00:00,48,43.0,15,11.52,6.42
90,2020-04-06 16:00:00,48,44.0,14,13.14,6.58
91,2020-04-06 17:00:00,48,43.0,14,13.96,6.59
97,2020-04-06 18:00:00,48,43.0,11,14.98,6.51
103,2020-04-06 19:00:00,48,48.0,11,14.24,6.42
109,2020-04-06 20:00:00,48,42.0,11,14.44,6.38
115,2020-04-06 21:00:00,48,39.0,11,12.06,6.37
121,2020-04-06 22:00:00,48,42.0,11,12.26,6.36
127,2020-04-06 23:00:00,48,39.0,11,10.64,6.36
133,2020-04-07 00:00:00,48,40.0,11,15.53,6.36
139,2020-04-07 01:00:00,48,42.0,11,18.24,6.35
145,2020-04-07 02:00:00,48,44.0,11,11.97,6.34
151,2020-04-07 03:00:00,48,42.0,11,17.09,6.32
157,2020-04-07 04:00:00,48,44.0,11,13.11,6.36
163,2020-04-07 05:00:00,48,41.0,11,14.74,6.5
170,2020-04-07 06:00:00,48,47.0,14,15.66,6.74
175,2020-04-07 07:00:00,48,36.0,15,14.14,7.01
181,2020-04-07 16:00:00,48,50.0,14,14.73,7.21
182,2020-04-07 17:00:00,48,42.0,14,15.58,7.3
188,2020-04-07 18:00:00,48,45.0,11,14.67,7.28
199,2020-04-07 19:00:00,48,44.0,11,13.98,7.15
200,2020-04-07 20:00:00,48,41.0,11,18.47,6.94
206,2020-04-07 21:00:00,48,44.0,11,14.88,6.71
212,2020-04-07 22:00:00,48,43.0,11,13.51,6.52
218,2020-04-07 23:00:00,48,46.0,11,11.83,6.41
224,2020-04-08 00:00:00,48,40.0,11,15.28,6.36
230,2020-04-08 01:00:00,48,38.0,11,13.5,6.34
236,2020-04-08 02:00:00,48,43.0,11,17.74,6.3
242,2020-04-08 03:00:00,48,44.0,11,13.15,6.26
248,2020-04-08 04:00:00,48,41.0,11,16.08,6.24
254,2020-04-08 05:00:00,48,43.0,11,13.82,6.28
262,2020-04-08 06:00:00,48,39.0,14,12.02,6.4
266,2020-04-08 07:00:00,48,44.0,15,15.64,6.51
