,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,46,33.0,9,16.46,1.14
6,2020-04-06 01:00:00,46,41.0,9,11.03,1.14
10,2020-04-06 02:00:00,46,42.0,9,15.38,1.16
15,2020-04-06 03:00:00,46,40.0,9,17.3,1.2
21,2020-04-06 04:00:00,46,40.0,9,11.95,1.31
27,2020-04-06 05:00:00,46,39.0,9,16.13,1.51
32,2020-04-06 06:00:00,46,36.0,9,12.95,1.81
39,2020-04-06 07:00:00,46,38.0,11,15.94,2.13
44,2020-04-06 08:00:00,46,41.0,11,14.75,2.41
50,2020-04-06 09:00:00,46,34.0,11,17.87,2.56
56,2020-04-06 10:00:00,46,42.0,11,11.15,2.55
62,2020-04-06 11:00:00,46,40.0,11,13.91,2.39
71,2020-04-06 12:00:00,46,39.0,9,18.29,2.12
77,2020-04-06 13:00:00,46,37.0,9,15.66,1.82
79,2020-04-06 14:00:00,46,42.0,13,13.53,1.55
85,2020-04-06 15:00:00,46,41.0,14,15.8,1.37
91,2020-04-06 16:00:00,46,34.0,14,12.34,1.27
99,2020-04-06 17:00:00,46,43.0,9,12.0,1.21
102,2020-04-06 18:00:00,46,45.0,9,13.15,1.18
107,2020-04-06 19:00:00,46,41.0,9,16.4,1.16
112,2020-04-06 20:00:00,46,45.0,9,17.0,1.14
117,2020-04-06 21:00:00,46,36.0,9,14.71,1.14
121,2020-04-06 22:00:00,46,36.0,9,17.89,1.14
127,2020-04-06 23:00:00,46,45.0,9,14.74,1.14
132,2020-04-07 00:00:00,46,36.0,9,15.24,1.14
136,2020-04-07 01:00:00,46,39.0,9,12.2,1.14
141,2020-04-07 02:00:00,46,37.0,9,14.01,1.14
146,2020-04-07 03:00:00,46,45.0,9,12.22,1.16
150,2020-04-07 04:00:00,46,36.0,9,14.4,1.19
154,2020-04-07 05:00:00,46,36.0,9,10.24,1.26
159,2020-04-07 06:00:00,46,41.0,9,12.28,1.35
165,2020-04-07 07:00:00,46,38.0,6,17.49,1.46
171,2020-04-07 08:00:00,46,39.0,6,15.5,1.56
177,2020-04-07 09:00:00,46,39.0,6,14.7,1.68
183,2020-04-07 10:00:00,46,44.0,6,15.32,1.86
189,2020-04-07 11:00:00,46,36.0,6,13.66,2.16
195,2020-04-07 12:00:00,46,43.0,4,16.22,2.56
201,2020-04-07 13:00:00,46,40.0,9,16.93,2.92
207,2020-04-07 14:00:00,46,39.0,9,16.48,3.07
212,2020-04-07 15:00:00,46,35.0,9,16.45,2.92
219,2020-04-07 16:00:00,46,39.0,9,17.68,2.61
222,2020-04-07 17:00:00,46,38.0,9,16.64,2.32
227,2020-04-07 18:00:00,46,38.0,9,13.68,2.16
232,2020-04-07 19:00:00,46,43.0,6,13.44,2.04
242,2020-04-07 20:00:00,46,35.0,9,11.01,1.87
244,2020-04-07 21:00:00,46,36.0,9,13.53,1.63
248,2020-04-07 22:00:00,46,40.0,9,14.63,1.4
253,2020-04-07 23:00:00,46,38.0,9,13.49,1.26
258,2020-04-08 00:00:00,46,37.0,9,11.6,1.19
262,2020-04-08 01:00:00,46,42.0,9,13.48,1.17
268,2020-04-08 02:00:00,46,33.0,9,12.57,1.19
274,2020-04-08 03:00:00,46,42.0,9,16.44,1.28
278,2020-04-08 04:00:00,46,37.0,9,14.04,1.48
282,2020-04-08 05:00:00,46,40.0,9,13.91,1.87
287,2020-04-08 06:00:00,46,41.0,9,13.22,2.43
291,2020-04-08 07:00:00,46,37.0,9,13.59,3.04
297,2020-04-08 08:00:00,46,45.0,9,13.5,3.52
301,2020-04-08 09:00:00,46,36.99,9,12.46,3.7
303,2020-04-08 10:00:00,46,35.12,9,13.46,3.57
307,2020-04-08 11:00:00,46,41.9,9,13.36,3.25
316,2020-04-08 12:00:00,46,36.02,9,15.52,2.97
317,2020-04-08 13:00:00,46,39.57,9,14.45,2.83
320,2020-04-08 14:00:00,46,39.79,9,14.41,2.79
324,2020-04-08 15:00:00,46,42.15,9,17.09,2.65
331,2020-04-08 16:00:00,46,40.43,9,15.53,2.34
332,2020-04-08 17:00:00,46,43.03,9,17.31,1.92
336,2020-04-08 18:00:00,46,41.14,9,14.9,1.54
340,2020-04-08 19:00:00,46,39.82,9,13.26,1.31
343,2020-04-08 20:00:00,46,41.32,9,15.48,1.19
346,2020-04-08 21:00:00,46,42.7,9,15.04,1.14
348,2020-04-08 22:00:00,46,41.27,9,14.35,1.13
351,2020-04-08 23:00:00,46,33.34,9,17.39,1.13
354,2020-04-09 00:00:00,46,37.58,9,14.71,1.13
357,2020-04-09 01:00:00,46,34.14,9,20.09,1.13
362,2020-04-09 02:00:00,46,35.11,9,11.48,1.13
366,2020-04-09 03:00:00,46,26.37,9,13.01,1.12
370,2020-04-09 04:00:00,46,42.01,9,13.87,1.09
373,2020-04-09 05:00:00,46,38.44,9,16.45,1.03
375,2020-04-09 06:00:00,46,40.28,9,10.72,0.92
380,2020-04-09 07:00:00,46,39.83,9,18.49,0.77
389,2020-04-09 08:00:00,46,43.09,9,18.39,0.61
392,2020-04-09 09:00:00,46,58.45,12,16.77,0.5
395,2020-04-09 20:00:00,46,52.76,12,22.81,0.47
399,2020-04-09 21:00:00,46,59.16,9,15.26,0.54
400,2020-04-09 22:00:00,46,46.58,9,24.51,0.68
406,2020-04-09 23:00:00,46,44.74,9,21.83,0.84
410,2020-04-10 00:00:00,46,54.39,9,26.14,0.97
412,2020-04-10 01:00:00,46,44.65,9,23.31,1.05
416,2020-04-10 02:00:00,46,50.13,9,25.57,1.08
421,2020-04-10 03:00:00,46,46.52,9,19.01,1.07
427,2020-04-10 04:00:00,46,56.19,9,19.02,1.01
430,2020-04-10 05:00:00,46,46.02,9,26.98,0.91
435,2020-04-10 06:00:00,46,57.26,9,22.64,0.79
436,2020-04-10 07:00:00,46,46.7,9,17.76,0.7
439,2020-04-10 08:00:00,46,59.78,12,33.4,0.71
442,2020-04-10 18:00:00,46,57.82,12,23.51,0.92
448,2020-04-10 19:00:00,46,63.54,9,30.83,1.37
449,2020-04-10 20:00:00,46,52.31,9,17.77,2.01
454,2020-04-10 21:00:00,46,44.85,14,16.37,2.7
460,2020-04-10 22:00:00,46,46.89,14,11.35,3.25
466,2020-04-10 23:00:00,46,40.9,14,14.24,3.55
