,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,41,32.0,6,11.99,2.32
6,2020-04-06 01:00:00,41,32.0,6,15.17,2.32
12,2020-04-06 02:00:00,41,38.0,6,14.94,2.32
18,2020-04-06 03:00:00,41,33.0,6,16.23,2.33
24,2020-04-06 04:00:00,41,35.0,6,15.16,2.35
30,2020-04-06 05:00:00,41,30.0,6,16.8,2.41
36,2020-04-06 06:00:00,41,31.0,6,14.86,2.51
42,2020-04-06 07:00:00,41,32.0,6,13.49,2.66
48,2020-04-06 08:00:00,41,31.0,14,13.39,2.83
54,2020-04-06 09:00:00,41,28.0,14,18.48,2.98
60,2020-04-06 10:00:00,41,30.0,14,15.58,3.08
66,2020-04-06 11:00:00,41,32.0,14,17.26,3.13
72,2020-04-06 12:00:00,41,28.0,14,14.87,3.13
78,2020-04-06 13:00:00,41,32.0,14,11.41,3.08
84,2020-04-06 14:00:00,41,35.0,14,13.83,2.98
90,2020-04-06 15:00:00,41,31.0,14,15.8,2.83
99,2020-04-06 16:00:00,41,32.0,6,16.86,2.66
102,2020-04-06 17:00:00,41,33.0,6,13.63,2.51
108,2020-04-06 18:00:00,41,31.0,6,17.38,2.41
114,2020-04-06 19:00:00,41,29.0,6,17.03,2.36
120,2020-04-06 20:00:00,41,32.0,6,13.83,2.33
126,2020-04-06 21:00:00,41,28.0,6,11.36,2.33
132,2020-04-06 22:00:00,41,29.0,6,14.26,2.33
138,2020-04-06 23:00:00,41,29.0,6,12.03,2.32
144,2020-04-07 00:00:00,41,28.0,6,12.78,2.32
150,2020-04-07 01:00:00,41,30.0,6,15.96,2.32
156,2020-04-07 02:00:00,41,35.0,6,18.16,2.32
162,2020-04-07 03:00:00,41,28.0,6,16.81,2.32
168,2020-04-07 04:00:00,41,32.0,6,14.26,2.32
174,2020-04-07 05:00:00,41,33.0,6,18.31,2.33
180,2020-04-07 06:00:00,41,30.0,6,17.61,2.33
186,2020-04-07 07:00:00,41,33.0,6,17.49,2.33
192,2020-04-07 08:00:00,41,32.0,6,15.5,2.35
198,2020-04-07 09:00:00,41,31.0,6,14.7,2.39
204,2020-04-07 10:00:00,41,33.0,6,15.32,2.48
210,2020-04-07 11:00:00,41,29.0,6,13.66,2.61
216,2020-04-07 12:00:00,41,31.0,14,13.7,2.75
222,2020-04-07 13:00:00,41,34.0,14,12.91,2.83
228,2020-04-07 14:00:00,41,36.0,14,10.83,2.79
234,2020-04-07 15:00:00,41,36.0,14,16.21,2.56
240,2020-04-07 16:00:00,41,32.0,14,15.31,2.18
251,2020-04-07 17:00:00,41,30.0,6,17.08,1.79
252,2020-04-07 18:00:00,41,27.0,6,11.28,1.55
259,2020-04-07 19:00:00,41,33.0,6,14.24,1.55
264,2020-04-07 20:00:00,41,32.0,6,15.44,1.73
270,2020-04-07 21:00:00,41,37.0,6,14.51,1.96
276,2020-04-07 22:00:00,41,34.0,6,19.41,2.14
282,2020-04-07 23:00:00,41,36.0,6,16.84,2.25
288,2020-04-08 00:00:00,41,34.0,6,12.53,2.3
294,2020-04-08 01:00:00,41,42.0,6,14.84,2.31
300,2020-04-08 02:00:00,41,40.0,6,16.77,2.33
306,2020-04-08 03:00:00,41,34.0,6,17.48,2.35
312,2020-04-08 04:00:00,41,35.0,6,11.74,2.41
318,2020-04-08 05:00:00,41,43.0,6,13.8,2.51
324,2020-04-08 06:00:00,41,31.0,6,12.51,2.66
331,2020-04-08 07:00:00,41,41.0,14,15.39,2.83
336,2020-04-08 08:00:00,41,41.0,14,16.13,2.98
340,2020-04-08 09:00:00,41,36.09,14,14.93,3.08
344,2020-04-08 10:00:00,41,37.65,14,17.96,3.14
347,2020-04-08 11:00:00,41,50.51,14,16.04,3.15
351,2020-04-08 12:00:00,41,47.23,14,14.54,3.12
356,2020-04-08 13:00:00,41,58.58,14,18.96,3.04
361,2020-04-08 14:00:00,41,50.34,14,14.18,2.86
365,2020-04-08 15:00:00,41,46.83,14,16.21,2.58
372,2020-04-08 16:00:00,41,32.63,6,17.08,2.23
380,2020-04-08 17:00:00,41,32.87,6,13.05,1.92
382,2020-04-08 18:00:00,41,37.43,6,19.16,1.75
388,2020-04-08 19:00:00,41,40.76,6,18.26,1.76
394,2020-04-08 20:00:00,41,29.3,6,14.0,1.89
400,2020-04-08 21:00:00,41,36.75,6,11.3,2.06
406,2020-04-08 22:00:00,41,34.56,6,14.18,2.19
412,2020-04-08 23:00:00,41,32.63,6,13.4,2.26
418,2020-04-09 00:00:00,41,40.56,6,10.91,2.29
424,2020-04-09 01:00:00,41,32.35,6,14.58,2.3
430,2020-04-09 02:00:00,41,29.5,6,16.43,2.31
436,2020-04-09 03:00:00,41,40.86,6,15.43,2.31
442,2020-04-09 04:00:00,41,31.55,6,17.79,2.31
448,2020-04-09 05:00:00,41,33.44,6,10.7,2.31
454,2020-04-09 06:00:00,41,39.99,6,17.67,2.31
460,2020-04-09 07:00:00,41,40.3,6,18.46,2.31
466,2020-04-09 08:00:00,41,41.56,6,15.8,2.32
472,2020-04-09 09:00:00,41,40.43,6,15.04,2.34
478,2020-04-09 10:00:00,41,40.14,6,9.01,2.4
484,2020-04-09 11:00:00,41,43.44,6,12.73,2.5
490,2020-04-09 12:00:00,41,31.28,6,14.93,2.64
498,2020-04-09 13:00:00,41,59.65,14,13.55,2.8
499,2020-04-09 14:00:00,41,62.12,14,15.98,2.89
504,2020-04-09 15:00:00,41,64.03,14,17.19,2.9
509,2020-04-09 16:00:00,41,52.93,14,6.49,2.81
516,2020-04-09 17:00:00,41,33.66,6,12.55,2.66
519,2020-04-09 18:00:00,41,27.09,6,15.43,2.52
523,2020-04-09 19:00:00,41,31.42,6,17.76,2.42
529,2020-04-09 20:00:00,41,44.18,6,11.98,2.37
535,2020-04-09 21:00:00,41,38.77,6,17.29,2.35
541,2020-04-09 22:00:00,41,36.64,6,16.08,2.34
547,2020-04-09 23:00:00,41,32.68,6,11.17,2.34
553,2020-04-10 00:00:00,41,25.83,6,13.24,2.34
559,2020-04-10 01:00:00,41,40.99,6,24.46,2.34
565,2020-04-10 02:00:00,41,39.03,6,15.44,2.34
571,2020-04-10 03:00:00,41,27.4,6,15.96,2.35
577,2020-04-10 04:00:00,41,40.31,6,13.38,2.37
583,2020-04-10 05:00:00,41,44.75,6,18.56,2.42
589,2020-04-10 06:00:00,41,35.38,6,16.94,2.52
595,2020-04-10 07:00:00,41,35.43,6,22.38,2.67
602,2020-04-10 08:00:00,41,48.0,14,11.88,2.84
606,2020-04-10 09:00:00,41,57.07,14,20.76,2.98
612,2020-04-10 10:00:00,41,68.96,14,16.69,3.08
618,2020-04-10 11:00:00,41,60.24,14,13.53,3.13
623,2020-04-10 12:00:00,41,49.4,14,14.22,3.13
628,2020-04-10 13:00:00,41,56.87,14,11.84,3.07
633,2020-04-10 14:00:00,41,52.23,14,14.06,2.94
638,2020-04-10 15:00:00,41,41.42,14,16.38,2.73
648,2020-04-10 16:00:00,41,33.88,6,13.78,2.44
649,2020-04-10 17:00:00,41,41.01,6,23.0,2.16
657,2020-04-10 18:00:00,41,40.42,6,12.01,1.96
665,2020-04-10 19:00:00,41,42.86,6,13.07,1.91
667,2020-04-10 20:00:00,41,42.04,6,15.74,1.97
673,2020-04-10 21:00:00,41,40.87,6,24.04,2.09
679,2020-04-10 22:00:00,41,46.76,6,15.9,2.2
685,2020-04-10 23:00:00,41,31.55,6,17.54,2.25
