,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,29,13.0,14,11.03,8.2
6,2020-04-06 01:00:00,29,12.0,14,14.95,8.2
12,2020-04-06 02:00:00,29,12.0,14,16.6,8.2
18,2020-04-06 03:00:00,29,13.0,14,14.74,8.2
24,2020-04-06 04:00:00,29,13.0,14,12.09,8.2
30,2020-04-06 05:00:00,29,13.0,14,13.09,8.2
36,2020-04-06 06:00:00,29,13.0,14,14.12,8.2
42,2020-04-06 07:00:00,29,14.0,14,14.87,8.19
48,2020-04-06 08:00:00,29,14.0,14,13.39,8.16
54,2020-04-06 09:00:00,29,16.0,14,18.48,8.1
60,2020-04-06 10:00:00,29,12.0,14,15.58,8.0
66,2020-04-06 11:00:00,29,13.0,14,17.26,7.89
72,2020-04-06 12:00:00,29,12.0,14,14.87,7.81
78,2020-04-06 13:00:00,29,15.0,14,11.41,7.81
82,2020-04-06 16:00:00,29,14.0,14,17.5,7.89
84,2020-04-06 17:00:00,29,16.0,14,13.96,8.01
90,2020-04-06 18:00:00,29,19.0,14,13.04,8.11
96,2020-04-06 19:00:00,29,16.0,14,13.8,8.17
102,2020-04-06 20:00:00,29,15.0,14,12.08,8.19
108,2020-04-06 21:00:00,29,12.0,14,14.85,8.2
114,2020-04-06 22:00:00,29,14.0,14,12.06,8.21
120,2020-04-06 23:00:00,29,12.0,14,15.08,8.21
126,2020-04-07 00:00:00,29,15.0,14,16.93,8.21
132,2020-04-07 01:00:00,29,14.0,14,14.92,8.21
138,2020-04-07 02:00:00,29,11.0,14,17.36,8.21
144,2020-04-07 03:00:00,29,14.0,14,15.0,8.21
150,2020-04-07 04:00:00,29,14.0,14,15.62,8.21
156,2020-04-07 05:00:00,29,14.0,14,11.0,8.21
162,2020-04-07 06:00:00,29,12.0,14,16.92,8.21
163,2020-04-07 16:00:00,29,11.0,14,17.59,8.21
168,2020-04-07 17:00:00,29,14.0,14,15.58,8.21
174,2020-04-07 18:00:00,29,14.0,14,12.24,8.21
180,2020-04-07 19:00:00,29,14.0,14,19.1,8.21
186,2020-04-07 20:00:00,29,16.0,14,13.78,8.21
192,2020-04-07 21:00:00,29,14.0,14,11.85,8.21
198,2020-04-07 22:00:00,29,15.0,14,13.12,8.21
204,2020-04-07 23:00:00,29,14.0,14,13.0,8.21
210,2020-04-08 00:00:00,29,15.0,14,18.05,8.21
216,2020-04-08 01:00:00,29,15.0,14,12.16,8.21
222,2020-04-08 02:00:00,29,9.0,14,10.66,8.21
228,2020-04-08 03:00:00,29,16.0,14,15.96,8.22
234,2020-04-08 04:00:00,29,15.0,14,12.26,8.24
240,2020-04-08 05:00:00,29,16.0,14,17.11,8.27
246,2020-04-08 06:00:00,29,18.0,14,12.85,8.29
252,2020-04-08 07:00:00,29,15.0,14,18.3,8.31
254,2020-04-08 16:00:00,29,14.43,14,12.43,8.29
259,2020-04-08 17:00:00,29,14.56,14,13.52,8.27
265,2020-04-08 18:00:00,29,16.67,14,15.74,8.24
271,2020-04-08 19:00:00,29,11.84,14,12.1,8.22
277,2020-04-08 20:00:00,29,13.29,14,15.11,8.21
283,2020-04-08 21:00:00,29,15.68,14,11.91,8.21
289,2020-04-08 22:00:00,29,13.69,14,17.02,8.21
295,2020-04-08 23:00:00,29,16.53,14,15.17,8.21
301,2020-04-09 00:00:00,29,17.01,14,13.54,8.22
307,2020-04-09 01:00:00,29,12.04,14,15.1,8.23
313,2020-04-09 02:00:00,29,10.22,14,10.27,8.29
319,2020-04-09 03:00:00,29,18.77,14,17.47,8.42
325,2020-04-09 04:00:00,29,9.96,14,13.37,8.66
331,2020-04-09 05:00:00,29,16.97,14,14.36,9.03
337,2020-04-09 06:00:00,29,18.4,14,14.85,9.46
338,2020-04-09 18:00:00,29,24.63,14,8.52,9.84
344,2020-04-09 19:00:00,29,824.71,14,14.2,10.12
350,2020-04-09 20:00:00,29,1423.1,14,19.52,10.28
356,2020-04-09 21:00:00,29,1497.93,14,13.08,10.34
362,2020-04-09 22:00:00,29,1500.13,14,17.06,10.37
368,2020-04-09 23:00:00,29,1504.75,14,23.88,10.37
374,2020-04-10 00:00:00,29,1507.82,14,21.25,10.38
380,2020-04-10 01:00:00,29,1498.76,14,17.23,10.38
386,2020-04-10 02:00:00,29,1493.26,14,13.76,10.38
392,2020-04-10 03:00:00,29,1497.39,14,18.82,10.38
398,2020-04-10 04:00:00,29,1495.14,14,14.21,10.38
404,2020-04-10 05:00:00,29,1493.52,14,12.37,10.38
410,2020-04-10 06:00:00,29,1501.32,14,15.3,10.38
