,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,27,24.6,11,12.73,3.72
6,2020-04-06 01:00:00,27,24.2,11,13.34,3.72
12,2020-04-06 02:00:00,27,18.6,11,13.39,3.72
18,2020-04-06 03:00:00,27,18.8,11,16.76,3.72
24,2020-04-06 04:00:00,27,22.2,11,17.64,3.72
30,2020-04-06 05:00:00,27,17.2,11,12.15,3.72
36,2020-04-06 06:00:00,27,20.6,11,16.43,3.71
42,2020-04-06 07:00:00,27,18.2,11,12.41,3.7
48,2020-04-06 08:00:00,27,26.2,11,14.75,3.66
54,2020-04-06 09:00:00,27,16.0,11,17.87,3.55
60,2020-04-06 10:00:00,27,23.2,11,11.15,3.33
66,2020-04-06 11:00:00,27,20.8,11,13.91,2.99
77,2020-04-06 12:00:00,27,21.4,11,12.54,2.56
82,2020-04-06 13:00:00,27,22.2,4,12.29,2.16
84,2020-04-06 14:00:00,27,22.6,4,12.81,1.87
90,2020-04-06 15:00:00,27,30.2,4,11.16,1.79
100,2020-04-06 16:00:00,27,17.8,6,12.08,1.94
104,2020-04-06 17:00:00,27,24.2,11,14.36,2.28
108,2020-04-06 18:00:00,27,20.2,11,14.98,2.73
114,2020-04-06 19:00:00,27,24.0,11,14.24,3.15
120,2020-04-06 20:00:00,27,25.6,11,14.44,3.45
126,2020-04-06 21:00:00,27,23.0,11,12.06,3.61
132,2020-04-06 22:00:00,27,25.2,11,12.26,3.68
138,2020-04-06 23:00:00,27,18.0,11,10.64,3.7
144,2020-04-07 00:00:00,27,13.2,11,15.53,3.7
150,2020-04-07 01:00:00,27,25.4,11,18.24,3.7
156,2020-04-07 02:00:00,27,21.2,11,11.97,3.71
162,2020-04-07 03:00:00,27,32.0,11,17.09,3.71
168,2020-04-07 04:00:00,27,17.0,11,13.11,3.7
174,2020-04-07 05:00:00,27,29.4,11,14.74,3.7
180,2020-04-07 06:00:00,27,23.6,11,14.19,3.7
186,2020-04-07 07:00:00,27,26.4,11,16.93,3.68
192,2020-04-07 08:00:00,27,25.0,11,14.26,3.62
198,2020-04-07 09:00:00,27,27.6,11,13.88,3.47
204,2020-04-07 10:00:00,27,25.0,11,15.79,3.18
210,2020-04-07 11:00:00,27,27.6,11,15.37,2.75
218,2020-04-07 12:00:00,27,31.4,11,11.72,2.27
224,2020-04-07 13:00:00,27,23.0,4,17.89,1.86
228,2020-04-07 14:00:00,27,23.2,4,12.48,1.65
234,2020-04-07 15:00:00,27,33.4,4,15.36,1.69
244,2020-04-07 16:00:00,27,30.0,11,13.59,1.95
245,2020-04-07 17:00:00,27,25.2,11,17.06,2.38
251,2020-04-07 18:00:00,27,26.2,11,14.67,2.85
257,2020-04-07 19:00:00,27,29.4,11,12.34,3.25
263,2020-04-07 20:00:00,27,24.6,11,18.47,3.5
269,2020-04-07 21:00:00,27,23.4,11,14.88,3.63
275,2020-04-07 22:00:00,27,17.2,11,13.51,3.69
281,2020-04-07 23:00:00,27,31.2,11,11.83,3.7
287,2020-04-08 00:00:00,27,22.4,11,15.28,3.7
293,2020-04-08 01:00:00,27,10.4,11,13.5,3.7
299,2020-04-08 02:00:00,27,23.2,11,17.74,3.68
305,2020-04-08 03:00:00,27,26.4,11,13.15,3.6
311,2020-04-08 04:00:00,27,32.8,11,16.08,3.43
317,2020-04-08 05:00:00,27,27.4,11,13.82,3.12
323,2020-04-08 06:00:00,27,22.8,11,14.38,2.68
334,2020-04-08 07:00:00,27,25.6,11,12.98,2.21
339,2020-04-08 08:00:00,27,24.27,6,14.54,1.86
340,2020-04-08 09:00:00,27,25.4,4,15.79,1.68
346,2020-04-08 10:00:00,27,31.89,4,15.1,1.64
352,2020-04-08 11:00:00,27,20.3,4,12.5,1.67
358,2020-04-08 12:00:00,27,24.73,4,14.34,1.69
364,2020-04-08 13:00:00,27,24.07,4,12.45,1.68
370,2020-04-08 14:00:00,27,25.61,4,16.16,1.63
376,2020-04-08 15:00:00,27,26.33,4,11.36,1.54
382,2020-04-08 16:00:00,27,19.15,4,13.74,1.45
391,2020-04-08 17:00:00,27,36.4,11,14.52,1.45
393,2020-04-08 18:00:00,27,26.38,11,16.92,1.64
396,2020-04-08 19:00:00,27,22.0,11,18.43,2.04
400,2020-04-08 20:00:00,27,31.24,11,12.17,2.57
402,2020-04-08 21:00:00,27,21.27,11,16.59,3.06
407,2020-04-08 22:00:00,27,26.13,11,18.35,3.4
411,2020-04-08 23:00:00,27,29.15,11,20.35,3.59
412,2020-04-09 00:00:00,27,29.76,11,21.34,3.67
416,2020-04-09 01:00:00,27,38.82,11,18.99,3.7
421,2020-04-09 02:00:00,27,30.14,11,22.8,3.71
424,2020-04-09 03:00:00,27,28.95,11,16.18,3.72
427,2020-04-09 04:00:00,27,15.28,11,19.4,3.78
432,2020-04-09 05:00:00,27,36.46,11,24.62,3.95
438,2020-04-09 06:00:00,27,35.2,11,17.65,4.36
447,2020-04-09 07:00:00,27,28.64,11,8.76,5.12
449,2020-04-09 08:00:00,27,27.11,11,19.82,6.23
455,2020-04-09 09:00:00,27,27.95,11,19.49,7.51
462,2020-04-09 20:00:00,27,745.38,14,16.73,8.68
464,2020-04-09 21:00:00,27,1505.23,14,16.73,9.54
467,2020-04-09 22:00:00,27,1500.49,14,17.8,10.03
470,2020-04-09 23:00:00,27,1496.98,14,15.35,10.26
473,2020-04-10 00:00:00,27,1501.87,14,21.25,10.34
478,2020-04-10 01:00:00,27,1488.13,14,17.23,10.37
484,2020-04-10 02:00:00,27,1497.61,14,24.08,10.37
486,2020-04-10 03:00:00,27,1506.45,14,9.44,10.38
489,2020-04-10 04:00:00,27,1518.33,14,14.21,10.38
493,2020-04-10 05:00:00,27,1512.55,14,12.37,10.38
495,2020-04-10 06:00:00,27,1093.51,14,15.55,10.38
498,2020-04-10 07:00:00,27,994.24,14,1.9,10.38
503,2020-04-10 08:00:00,27,194.01,14,14.24,10.38
