,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,50,37.0,4,14.71,3.95
6,2020-04-06 01:00:00,50,35.0,4,14.2,3.94
12,2020-04-06 02:00:00,50,34.0,4,13.53,3.91
18,2020-04-06 03:00:00,50,36.0,4,16.44,3.82
24,2020-04-06 04:00:00,50,34.0,4,16.62,3.63
30,2020-04-06 05:00:00,50,37.0,4,16.76,3.32
41,2020-04-06 06:00:00,50,38.0,4,14.57,2.95
43,2020-04-06 07:00:00,50,37.0,1,18.72,2.7
46,2020-04-06 16:00:00,50,34.0,1,12.47,2.71
47,2020-04-06 17:00:00,50,33.0,4,14.01,2.99
53,2020-04-06 18:00:00,50,35.0,9,13.15,3.39
60,2020-04-06 19:00:00,50,33.0,4,14.74,3.72
65,2020-04-06 20:00:00,50,36.0,4,12.99,3.9
71,2020-04-06 21:00:00,50,39.0,4,11.13,3.96
77,2020-04-06 22:00:00,50,35.0,4,11.29,3.97
83,2020-04-06 23:00:00,50,34.0,4,14.66,3.96
89,2020-04-07 00:00:00,50,36.0,4,16.95,3.96
95,2020-04-07 01:00:00,50,38.0,4,19.89,3.96
101,2020-04-07 02:00:00,50,34.0,4,13.58,3.96
107,2020-04-07 03:00:00,50,33.0,4,13.48,3.96
113,2020-04-07 04:00:00,50,36.0,4,15.54,3.96
119,2020-04-07 05:00:00,50,38.0,4,12.81,3.95
125,2020-04-07 06:00:00,50,30.0,4,19.13,3.95
131,2020-04-07 07:00:00,50,39.0,4,17.04,3.93
137,2020-04-07 08:00:00,50,31.0,4,15.85,3.87
143,2020-04-07 09:00:00,50,37.0,4,14.09,3.73
149,2020-04-07 10:00:00,50,37.0,4,12.58,3.48
155,2020-04-07 11:00:00,50,43.0,4,16.63,3.15
166,2020-04-07 12:00:00,50,30.0,1,12.15,2.84
167,2020-04-07 13:00:00,50,34.0,1,12.12,2.67
173,2020-04-07 16:00:00,50,36.0,1,14.51,2.72
180,2020-04-07 17:00:00,50,34.0,4,14.08,2.93
184,2020-04-07 18:00:00,50,37.0,4,15.65,3.22
190,2020-04-07 19:00:00,50,36.0,4,16.75,3.49
196,2020-04-07 20:00:00,50,37.0,4,13.44,3.69
202,2020-04-07 21:00:00,50,37.0,4,13.15,3.81
208,2020-04-07 22:00:00,50,32.0,4,11.35,3.88
214,2020-04-07 23:00:00,50,34.0,4,12.35,3.92
220,2020-04-08 00:00:00,50,35.0,4,15.14,3.93
226,2020-04-08 01:00:00,50,37.0,4,13.95,3.93
232,2020-04-08 02:00:00,50,33.0,4,14.82,3.93
238,2020-04-08 03:00:00,50,38.0,4,15.29,3.94
244,2020-04-08 04:00:00,50,36.0,4,15.81,3.93
250,2020-04-08 05:00:00,50,37.0,4,15.56,3.93
256,2020-04-08 06:00:00,50,39.0,4,13.11,3.93
262,2020-04-08 07:00:00,50,31.0,4,16.9,3.9
268,2020-04-08 08:00:00,50,37.0,4,15.59,3.82
274,2020-04-08 09:00:00,50,34.27,4,15.79,3.63
280,2020-04-08 10:00:00,50,39.27,4,15.1,3.29
291,2020-04-08 11:00:00,50,34.39,4,17.06,2.82
293,2020-04-08 12:00:00,50,32.07,1,15.1,2.29
299,2020-04-08 13:00:00,50,32.31,1,16.49,1.84
304,2020-04-08 14:00:00,50,35.04,1,18.75,1.55
310,2020-04-08 15:00:00,50,32.18,1,15.26,1.44
320,2020-04-08 16:00:00,50,37.28,1,14.82,1.47
322,2020-04-08 17:00:00,50,32.67,4,13.36,1.57
332,2020-04-08 18:00:00,50,32.97,4,13.95,1.74
334,2020-04-08 19:00:00,50,37.54,4,12.3,2.02
340,2020-04-08 20:00:00,50,35.51,4,13.88,2.43
346,2020-04-08 21:00:00,50,38.25,4,13.3,2.91
352,2020-04-08 22:00:00,50,32.91,4,15.87,3.36
358,2020-04-08 23:00:00,50,33.61,4,17.79,3.67
364,2020-04-09 00:00:00,50,32.6,4,17.95,3.83
370,2020-04-09 01:00:00,50,38.16,4,16.99,3.9
376,2020-04-09 02:00:00,50,39.59,4,14.83,3.92
382,2020-04-09 03:00:00,50,38.64,4,16.61,3.9
388,2020-04-09 04:00:00,50,30.66,4,13.0,3.85
394,2020-04-09 05:00:00,50,42.09,4,13.35,3.72
400,2020-04-09 06:00:00,50,37.8,4,12.0,3.54
406,2020-04-09 07:00:00,50,33.67,4,17.65,3.36
416,2020-04-09 08:00:00,50,38.09,4,10.45,3.29
418,2020-04-09 09:00:00,50,37.48,4,14.89,3.36
424,2020-04-09 10:00:00,50,36.64,4,15.24,3.54
430,2020-04-09 11:00:00,50,39.43,4,11.82,3.73
436,2020-04-09 12:00:00,50,38.03,4,17.51,3.85
442,2020-04-09 13:00:00,50,37.08,4,14.64,3.91
448,2020-04-09 14:00:00,50,35.97,4,10.85,3.93
454,2020-04-09 15:00:00,50,41.37,4,12.21,3.94
460,2020-04-09 16:00:00,50,48.06,4,18.32,3.94
466,2020-04-09 17:00:00,50,42.99,4,15.97,3.94
472,2020-04-09 18:00:00,50,37.48,4,10.38,3.94
478,2020-04-09 19:00:00,50,38.59,4,19.7,3.94
484,2020-04-09 20:00:00,50,42.25,4,10.92,3.94
490,2020-04-09 21:00:00,50,33.64,4,14.9,3.94
496,2020-04-09 22:00:00,50,40.73,4,20.94,3.94
502,2020-04-09 23:00:00,50,36.88,4,16.78,3.94
508,2020-04-10 00:00:00,50,38.28,4,17.11,3.94
514,2020-04-10 01:00:00,50,35.5,4,10.46,3.94
520,2020-04-10 02:00:00,50,35.17,4,12.52,3.94
526,2020-04-10 03:00:00,50,41.98,4,17.72,3.94
532,2020-04-10 04:00:00,50,39.77,4,14.04,3.94
538,2020-04-10 05:00:00,50,35.95,4,12.91,3.94
544,2020-04-10 06:00:00,50,42.91,4,14.85,3.94
550,2020-04-10 07:00:00,50,35.1,4,9.86,3.92
556,2020-04-10 08:00:00,50,43.06,4,14.53,3.86
562,2020-04-10 09:00:00,50,33.34,4,23.57,3.75
568,2020-04-10 10:00:00,50,39.99,4,9.87,3.58
574,2020-04-10 11:00:00,50,43.93,4,19.74,3.41
583,2020-04-10 12:00:00,50,38.76,4,13.2,3.34
586,2020-04-10 13:00:00,50,47.84,4,15.75,3.41
592,2020-04-10 14:00:00,50,38.69,4,20.2,3.57
598,2020-04-10 15:00:00,50,38.92,4,12.2,3.74
604,2020-04-10 16:00:00,50,43.79,4,9.25,3.85
610,2020-04-10 17:00:00,50,42.41,4,13.34,3.91
616,2020-04-10 18:00:00,50,41.93,4,16.81,3.93
622,2020-04-10 19:00:00,50,44.94,4,14.54,3.93
628,2020-04-10 20:00:00,50,36.44,4,25.31,3.93
