,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,15,15.0,13,13.55,3.38
6,2020-04-06 01:00:00,15,16.0,13,14.75,3.37
12,2020-04-06 02:00:00,15,16.0,13,14.89,3.34
18,2020-04-06 03:00:00,15,23.0,13,16.43,3.26
24,2020-04-06 04:00:00,15,21.0,13,15.26,3.09
30,2020-04-06 05:00:00,15,10.0,13,14.17,2.82
41,2020-04-06 06:00:00,15,20.0,6,12.39,2.5
42,2020-04-06 07:00:00,15,14.0,6,13.49,2.26
47,2020-04-06 08:00:00,15,18.0,6,12.02,2.15
52,2020-04-06 09:00:00,15,15.0,6,16.72,2.18
57,2020-04-06 10:00:00,15,20.0,6,15.5,2.25
63,2020-04-06 11:00:00,15,15.0,6,15.32,2.31
68,2020-04-06 12:00:00,15,19.0,6,17.6,2.33
73,2020-04-06 13:00:00,15,13.0,6,15.02,2.33
79,2020-04-06 14:00:00,15,19.0,6,14.7,2.32
85,2020-04-06 15:00:00,15,13.0,6,18.51,2.32
92,2020-04-06 16:00:00,15,13.0,6,18.7,2.39
99,2020-04-06 17:00:00,15,22.0,14,12.26,2.53
102,2020-04-06 18:00:00,15,17.0,14,13.04,2.74
108,2020-04-06 19:00:00,15,18.0,13,15.92,2.97
114,2020-04-06 20:00:00,15,15.0,13,16.79,3.16
120,2020-04-06 21:00:00,15,12.0,13,15.08,3.28
126,2020-04-06 22:00:00,15,15.0,13,14.59,3.34
132,2020-04-06 23:00:00,15,11.0,13,14.8,3.37
138,2020-04-07 00:00:00,15,16.0,13,19.55,3.38
144,2020-04-07 01:00:00,15,14.0,13,16.0,3.38
150,2020-04-07 02:00:00,15,18.0,13,12.92,3.38
156,2020-04-07 03:00:00,15,10.0,13,14.95,3.38
162,2020-04-07 04:00:00,15,16.0,13,14.91,3.38
168,2020-04-07 05:00:00,15,17.0,13,14.04,3.38
174,2020-04-07 06:00:00,15,18.0,13,16.29,3.37
