,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,49,39.0,9,16.46,2.5
6,2020-04-06 01:00:00,49,44.0,9,11.03,2.5
12,2020-04-06 02:00:00,49,40.0,9,17.5,2.5
18,2020-04-06 03:00:00,49,48.0,9,17.3,2.5
24,2020-04-06 04:00:00,49,40.0,9,11.95,2.5
30,2020-04-06 05:00:00,49,38.0,9,16.13,2.5
36,2020-04-06 06:00:00,49,47.0,9,12.95,2.5
42,2020-04-06 07:00:00,49,43.0,9,16.2,2.49
48,2020-04-06 08:00:00,49,43.0,9,14.46,2.45
54,2020-04-06 09:00:00,49,40.0,9,14.09,2.36
60,2020-04-06 10:00:00,49,42.0,9,14.56,2.21
66,2020-04-06 11:00:00,49,48.0,9,11.1,2.01
77,2020-04-06 12:00:00,49,40.0,12,15.51,1.83
78,2020-04-06 13:00:00,49,46.0,12,16.92,1.74
85,2020-04-06 16:00:00,49,43.0,12,13.89,1.78
87,2020-04-06 17:00:00,49,45.0,9,12.01,1.93
93,2020-04-06 18:00:00,49,38.0,9,13.15,2.13
99,2020-04-06 19:00:00,49,41.0,9,16.4,2.3
105,2020-04-06 20:00:00,49,39.0,9,17.0,2.41
111,2020-04-06 21:00:00,49,40.0,9,14.71,2.47
117,2020-04-06 22:00:00,49,46.0,9,17.89,2.49
123,2020-04-06 23:00:00,49,41.0,9,14.74,2.5
129,2020-04-07 00:00:00,49,46.0,9,17.99,2.5
135,2020-04-07 01:00:00,49,42.0,9,12.2,2.5
141,2020-04-07 02:00:00,49,40.0,9,14.01,2.5
147,2020-04-07 03:00:00,49,45.0,9,12.22,2.5
153,2020-04-07 04:00:00,49,38.0,9,14.4,2.5
159,2020-04-07 05:00:00,49,44.0,9,10.24,2.5
165,2020-04-07 06:00:00,49,42.0,9,12.28,2.49
171,2020-04-07 07:00:00,49,41.0,9,11.03,2.45
177,2020-04-07 08:00:00,49,44.0,9,13.81,2.36
183,2020-04-07 09:00:00,49,39.0,9,14.58,2.2
189,2020-04-07 10:00:00,49,42.0,9,15.13,1.97
200,2020-04-07 11:00:00,49,41.0,12,15.33,1.75
201,2020-04-07 12:00:00,49,38.0,12,13.03,1.63
207,2020-04-07 16:00:00,49,39.0,12,13.75,1.69
212,2020-04-07 17:00:00,49,40.0,9,16.64,1.89
218,2020-04-07 18:00:00,49,40.0,9,13.68,2.13
224,2020-04-07 19:00:00,49,43.0,9,15.94,2.32
230,2020-04-07 20:00:00,49,41.0,9,16.28,2.43
236,2020-04-07 21:00:00,49,41.0,9,13.53,2.48
242,2020-04-07 22:00:00,49,41.0,9,14.63,2.5
248,2020-04-07 23:00:00,49,40.0,9,13.49,2.5
254,2020-04-08 00:00:00,49,47.0,9,11.6,2.5
260,2020-04-08 01:00:00,49,45.0,9,13.48,2.48
266,2020-04-08 02:00:00,49,39.0,9,12.57,2.45
272,2020-04-08 03:00:00,49,43.0,9,16.44,2.38
278,2020-04-08 04:00:00,49,42.0,9,14.04,2.28
284,2020-04-08 05:00:00,49,45.0,9,13.91,2.19
295,2020-04-08 06:00:00,49,54.0,12,16.7,2.14
296,2020-04-08 07:00:00,49,42.0,12,15.4,2.13
