,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,11,9.0,9,13.33,4.06
5,2020-04-06 01:00:00,11,16.0,9,11.03,4.06
9,2020-04-06 02:00:00,11,10.0,9,17.5,4.06
15,2020-04-06 03:00:00,11,11.0,9,17.3,4.06
18,2020-04-06 04:00:00,11,8.0,9,11.95,4.06
23,2020-04-06 05:00:00,11,10.0,9,16.13,4.06
28,2020-04-06 06:00:00,11,10.0,9,12.95,4.04
34,2020-04-06 07:00:00,11,8.0,9,16.2,4.0
39,2020-04-06 08:00:00,11,8.0,9,14.46,3.88
44,2020-04-06 09:00:00,11,8.0,9,14.09,3.68
50,2020-04-06 10:00:00,11,12.0,9,14.56,3.4
61,2020-04-06 11:00:00,11,5.0,6,14.35,3.13
62,2020-04-06 12:00:00,11,14.0,6,17.6,2.94
68,2020-04-06 13:00:00,11,8.0,4,16.36,2.89
74,2020-04-06 14:00:00,11,9.0,4,12.81,2.97
80,2020-04-06 15:00:00,11,12.0,4,11.16,3.14
86,2020-04-06 16:00:00,11,13.0,4,16.52,3.37
92,2020-04-06 17:00:00,11,10.0,9,12.01,3.61
97,2020-04-06 18:00:00,11,10.0,9,13.46,3.82
101,2020-04-06 19:00:00,11,15.0,9,16.4,3.96
107,2020-04-06 20:00:00,11,8.0,9,17.0,4.03
113,2020-04-06 21:00:00,11,7.0,9,16.33,4.06
118,2020-04-06 22:00:00,11,13.0,9,17.89,4.07
123,2020-04-06 23:00:00,11,6.0,9,14.74,4.07
127,2020-04-07 00:00:00,11,8.0,9,17.99,4.07
132,2020-04-07 01:00:00,11,12.0,9,12.2,4.07
137,2020-04-07 02:00:00,11,7.0,9,14.01,4.06
143,2020-04-07 03:00:00,11,12.0,9,12.22,4.02
147,2020-04-07 04:00:00,11,10.0,9,14.4,3.93
152,2020-04-07 05:00:00,11,13.0,9,10.24,3.76
158,2020-04-07 06:00:00,11,11.0,9,12.28,3.53
163,2020-04-07 07:00:00,11,11.0,4,15.77,3.3
166,2020-04-07 08:00:00,11,10.0,4,15.85,3.11
172,2020-04-07 09:00:00,11,16.0,4,14.09,2.99
178,2020-04-07 10:00:00,11,14.0,4,12.58,2.94
184,2020-04-07 11:00:00,11,13.0,4,16.63,2.93
190,2020-04-07 12:00:00,11,10.0,4,16.22,2.94
196,2020-04-07 13:00:00,11,12.0,4,17.6,2.97
202,2020-04-07 14:00:00,11,8.0,4,12.48,3.05
208,2020-04-07 15:00:00,11,9.0,4,15.36,3.18
214,2020-04-07 16:00:00,11,10.0,4,12.01,3.38
220,2020-04-07 17:00:00,11,14.0,9,16.64,3.61
225,2020-04-07 18:00:00,11,10.0,9,12.0,3.81
230,2020-04-07 19:00:00,11,12.0,9,16.16,3.94
233,2020-04-07 20:00:00,11,9.0,9,16.28,4.02
237,2020-04-07 21:00:00,11,8.0,9,13.53,4.05
243,2020-04-07 22:00:00,11,10.0,9,14.63,4.06
248,2020-04-07 23:00:00,11,5.0,9,13.49,4.06
253,2020-04-08 00:00:00,11,11.0,9,11.6,4.06
258,2020-04-08 01:00:00,11,8.0,9,13.48,4.05
262,2020-04-08 02:00:00,11,15.0,9,12.57,4.02
266,2020-04-08 03:00:00,11,12.0,9,16.44,3.94
