,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,40,29.0,6,11.99,1.62
6,2020-04-06 01:00:00,40,30.0,6,15.17,1.63
12,2020-04-06 02:00:00,40,33.0,6,14.94,1.65
18,2020-04-06 03:00:00,40,33.0,6,16.23,1.7
24,2020-04-06 04:00:00,40,39.0,6,15.16,1.83
30,2020-04-06 05:00:00,40,32.0,6,16.8,2.08
36,2020-04-06 06:00:00,40,32.0,6,14.86,2.43
42,2020-04-06 07:00:00,40,29.0,9,16.2,2.84
48,2020-04-06 08:00:00,40,28.0,9,14.46,3.2
54,2020-04-06 09:00:00,40,27.0,9,14.09,3.44
60,2020-04-06 10:00:00,40,31.0,9,14.56,3.57
66,2020-04-06 11:00:00,40,27.0,9,11.1,3.6
72,2020-04-06 12:00:00,40,27.0,9,14.19,3.57
78,2020-04-06 13:00:00,40,27.0,9,15.1,3.44
84,2020-04-06 14:00:00,40,32.0,9,14.63,3.2
90,2020-04-06 15:00:00,40,33.0,9,16.05,2.84
99,2020-04-06 16:00:00,40,29.0,6,16.86,2.44
102,2020-04-06 17:00:00,40,29.0,6,13.63,2.09
108,2020-04-06 18:00:00,40,32.0,6,17.38,1.84
114,2020-04-06 19:00:00,40,31.0,6,17.03,1.71
120,2020-04-06 20:00:00,40,30.0,6,13.83,1.66
126,2020-04-06 21:00:00,40,29.0,6,11.36,1.64
132,2020-04-06 22:00:00,40,32.0,6,14.26,1.64
138,2020-04-06 23:00:00,40,29.0,6,12.03,1.63
144,2020-04-07 00:00:00,40,31.0,6,12.78,1.64
150,2020-04-07 01:00:00,40,33.0,6,15.96,1.64
156,2020-04-07 02:00:00,40,36.0,6,18.16,1.66
162,2020-04-07 03:00:00,40,35.0,6,16.81,1.71
168,2020-04-07 04:00:00,40,26.0,6,14.26,1.84
174,2020-04-07 05:00:00,40,32.0,6,18.31,2.09
180,2020-04-07 06:00:00,40,32.0,6,17.61,2.44
186,2020-04-07 07:00:00,40,33.0,9,11.03,2.84
192,2020-04-07 08:00:00,40,25.0,9,13.81,3.2
198,2020-04-07 09:00:00,40,31.0,9,14.58,3.44
204,2020-04-07 10:00:00,40,37.0,9,15.13,3.57
210,2020-04-07 11:00:00,40,35.0,9,16.79,3.6
216,2020-04-07 12:00:00,40,42.0,9,11.61,3.57
222,2020-04-07 13:00:00,40,35.0,9,16.93,3.44
228,2020-04-07 14:00:00,40,35.0,9,16.48,3.19
234,2020-04-07 15:00:00,40,38.0,9,16.45,2.84
243,2020-04-07 16:00:00,40,37.0,6,13.4,2.43
246,2020-04-07 17:00:00,40,35.0,6,13.91,2.08
252,2020-04-07 18:00:00,40,37.0,6,11.28,1.83
258,2020-04-07 19:00:00,40,45.0,6,13.44,1.7
