,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,34,31.0,14,11.03,4.52
6,2020-04-06 01:00:00,34,27.0,14,14.95,4.52
12,2020-04-06 02:00:00,34,30.0,14,16.6,4.52
18,2020-04-06 03:00:00,34,30.0,14,14.74,4.52
24,2020-04-06 04:00:00,34,28.0,14,12.09,4.52
30,2020-04-06 05:00:00,34,33.0,14,13.09,4.52
36,2020-04-06 06:00:00,34,28.0,14,14.12,4.51
42,2020-04-06 07:00:00,34,34.0,14,14.87,4.5
48,2020-04-06 08:00:00,34,28.0,14,13.39,4.48
54,2020-04-06 09:00:00,34,33.0,14,18.48,4.43
60,2020-04-06 10:00:00,34,32.0,14,15.58,4.37
69,2020-04-06 11:00:00,34,28.0,14,17.64,4.3
77,2020-04-06 12:00:00,34,31.0,13,15.52,4.25
78,2020-04-06 13:00:00,34,30.0,13,18.36,4.22
84,2020-04-06 14:00:00,34,33.0,13,13.53,4.2
90,2020-04-06 15:00:00,34,29.0,13,11.1,4.21
97,2020-04-06 16:00:00,34,46.0,14,19.08,4.25
102,2020-04-06 17:00:00,34,26.0,14,13.96,4.32
108,2020-04-06 18:00:00,34,32.0,14,13.04,4.4
114,2020-04-06 19:00:00,34,33.0,14,13.8,4.46
120,2020-04-06 20:00:00,34,32.0,14,12.08,4.49
126,2020-04-06 21:00:00,34,31.0,14,14.85,4.51
132,2020-04-06 22:00:00,34,25.0,14,12.06,4.52
138,2020-04-06 23:00:00,34,25.0,14,15.08,4.52
144,2020-04-07 00:00:00,34,32.0,14,16.93,4.52
150,2020-04-07 01:00:00,34,28.0,14,14.92,4.51
156,2020-04-07 02:00:00,34,27.0,14,17.36,4.5
162,2020-04-07 03:00:00,34,28.0,14,15.0,4.47
168,2020-04-07 04:00:00,34,38.0,14,15.62,4.39
174,2020-04-07 05:00:00,34,35.0,14,11.0,4.26
180,2020-04-07 06:00:00,34,30.0,14,16.92,4.12
191,2020-04-07 07:00:00,34,34.0,14,15.27,4.01
192,2020-04-07 08:00:00,34,34.0,14,14.18,3.99
198,2020-04-07 09:00:00,34,33.0,13,15.16,4.04
204,2020-04-07 10:00:00,34,25.0,13,15.1,4.11
210,2020-04-07 11:00:00,34,32.0,13,13.71,4.16
216,2020-04-07 12:00:00,34,26.0,13,11.5,4.17
222,2020-04-07 13:00:00,34,34.0,13,14.34,4.11
228,2020-04-07 14:00:00,34,33.0,13,15.32,3.98
234,2020-04-07 15:00:00,34,30.0,13,14.32,3.79
241,2020-04-07 16:00:00,34,33.0,14,17.59,3.58
249,2020-04-07 17:00:00,34,30.0,14,16.83,3.44
252,2020-04-07 18:00:00,34,30.0,14,12.24,3.44
258,2020-04-07 19:00:00,34,31.0,14,19.1,3.62
264,2020-04-07 20:00:00,34,27.0,14,13.78,3.89
270,2020-04-07 21:00:00,34,31.0,14,11.85,4.16
276,2020-04-07 22:00:00,34,31.0,14,13.12,4.35
282,2020-04-07 23:00:00,34,30.0,14,13.0,4.45
288,2020-04-08 00:00:00,34,30.0,14,18.05,4.5
294,2020-04-08 01:00:00,34,34.0,14,12.16,4.5
300,2020-04-08 02:00:00,34,31.0,14,10.66,4.48
306,2020-04-08 03:00:00,34,27.0,14,15.96,4.42
312,2020-04-08 04:00:00,34,31.0,14,12.26,4.32
318,2020-04-08 05:00:00,34,31.0,14,17.11,4.18
329,2020-04-08 06:00:00,34,45.0,14,15.96,4.04
330,2020-04-08 07:00:00,34,30.0,14,18.3,3.93
336,2020-04-08 08:00:00,34,31.0,13,13.78,3.89
