,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,31,19.0,14,11.03,7.98
6,2020-04-06 01:00:00,31,15.0,14,14.95,7.98
12,2020-04-06 02:00:00,31,19.0,14,16.6,7.98
18,2020-04-06 03:00:00,31,17.0,14,14.74,7.98
24,2020-04-06 04:00:00,31,16.0,14,12.09,7.98
30,2020-04-06 05:00:00,31,14.0,14,13.09,7.98
36,2020-04-06 06:00:00,31,17.0,14,14.12,7.97
42,2020-04-06 07:00:00,31,16.0,14,14.87,7.93
48,2020-04-06 08:00:00,31,17.0,14,13.39,7.83
54,2020-04-06 09:00:00,31,16.0,14,18.48,7.56
60,2020-04-06 10:00:00,31,16.0,14,15.58,7.06
66,2020-04-06 11:00:00,31,13.0,14,17.26,6.31
76,2020-04-06 12:00:00,31,12.0,14,16.9,5.45
81,2020-04-06 13:00:00,31,15.0,6,13.81,4.68
84,2020-04-06 14:00:00,31,16.0,6,14.7,4.15
90,2020-04-06 15:00:00,31,17.0,6,18.51,3.89
96,2020-04-06 16:00:00,31,15.0,6,17.81,3.79
102,2020-04-06 17:00:00,31,15.0,6,13.63,3.77
108,2020-04-06 18:00:00,31,17.0,6,17.38,3.77
114,2020-04-06 19:00:00,31,13.0,6,17.03,3.77
120,2020-04-06 20:00:00,31,16.0,6,13.83,3.77
126,2020-04-06 21:00:00,31,15.0,6,11.36,3.77
132,2020-04-06 22:00:00,31,13.0,6,14.26,3.77
138,2020-04-06 23:00:00,31,16.0,6,12.03,3.77
144,2020-04-07 00:00:00,31,15.0,6,12.78,3.77
150,2020-04-07 01:00:00,31,18.0,6,15.96,3.77
156,2020-04-07 02:00:00,31,15.0,6,18.16,3.77
162,2020-04-07 03:00:00,31,18.0,6,16.81,3.77
168,2020-04-07 04:00:00,31,14.0,6,14.26,3.77
174,2020-04-07 05:00:00,31,17.0,6,18.31,3.77
180,2020-04-07 06:00:00,31,19.0,6,17.61,3.77
186,2020-04-07 07:00:00,31,16.0,6,17.49,3.77
192,2020-04-07 08:00:00,31,14.0,6,15.5,3.77
198,2020-04-07 09:00:00,31,16.0,6,14.7,3.77
204,2020-04-07 10:00:00,31,18.0,6,15.32,3.77
210,2020-04-07 11:00:00,31,17.0,6,13.66,3.77
216,2020-04-07 12:00:00,31,20.0,6,16.66,3.77
222,2020-04-07 13:00:00,31,16.0,6,13.39,3.77
228,2020-04-07 14:00:00,31,16.0,6,13.06,3.78
234,2020-04-07 15:00:00,31,14.0,6,12.47,3.79
240,2020-04-07 16:00:00,31,17.0,6,13.09,3.81
246,2020-04-07 17:00:00,31,16.0,6,13.91,3.85
252,2020-04-07 18:00:00,31,18.0,6,11.28,3.94
258,2020-04-07 19:00:00,31,17.0,6,13.44,4.14
268,2020-04-07 20:00:00,31,14.0,14,14.8,4.58
270,2020-04-07 21:00:00,31,16.0,14,11.85,5.3
276,2020-04-07 22:00:00,31,14.0,14,13.12,6.16
282,2020-04-07 23:00:00,31,15.0,14,13.0,6.95
288,2020-04-08 00:00:00,31,17.0,14,18.05,7.5
294,2020-04-08 01:00:00,31,16.0,14,12.16,7.77
300,2020-04-08 02:00:00,31,15.0,14,10.66,7.81
306,2020-04-08 03:00:00,31,14.0,14,15.96,7.66
312,2020-04-08 04:00:00,31,13.0,14,12.26,7.28
318,2020-04-08 05:00:00,31,16.0,14,17.11,6.65
329,2020-04-08 06:00:00,31,16.0,14,15.96,5.86
334,2020-04-08 07:00:00,31,17.0,6,13.44,5.08
336,2020-04-08 08:00:00,31,16.0,6,16.44,4.46
342,2020-04-08 09:00:00,31,18.43,6,13.18,4.08
348,2020-04-08 10:00:00,31,13.28,6,11.65,3.89
354,2020-04-08 11:00:00,31,16.45,6,15.45,3.81
360,2020-04-08 12:00:00,31,18.44,6,12.03,3.79
366,2020-04-08 13:00:00,31,14.99,6,16.47,3.79
372,2020-04-08 14:00:00,31,14.85,6,16.92,3.79
378,2020-04-08 15:00:00,31,14.4,6,16.74,3.79
384,2020-04-08 16:00:00,31,13.82,6,13.42,3.79
390,2020-04-08 17:00:00,31,12.48,6,12.15,3.79
396,2020-04-08 18:00:00,31,13.95,6,19.16,3.79
402,2020-04-08 19:00:00,31,17.55,6,18.26,3.79
408,2020-04-08 20:00:00,31,17.0,6,14.0,3.79
414,2020-04-08 21:00:00,31,14.99,6,11.3,3.79
420,2020-04-08 22:00:00,31,9.79,6,14.18,3.79
426,2020-04-08 23:00:00,31,18.56,6,13.4,3.79
432,2020-04-09 00:00:00,31,18.9,6,10.91,3.79
438,2020-04-09 01:00:00,31,20.57,6,14.58,3.79
444,2020-04-09 02:00:00,31,18.26,6,16.43,3.79
450,2020-04-09 03:00:00,31,16.26,6,15.43,3.78
456,2020-04-09 04:00:00,31,17.46,6,17.79,3.78
462,2020-04-09 05:00:00,31,15.35,6,10.7,3.76
468,2020-04-09 06:00:00,31,10.33,6,17.67,3.7
474,2020-04-09 07:00:00,31,18.01,6,18.46,3.55
480,2020-04-09 08:00:00,31,22.97,6,15.8,3.28
486,2020-04-09 09:00:00,31,5.96,6,15.04,2.88
495,2020-04-09 10:00:00,31,10.77,6,16.37,2.42
502,2020-04-09 11:00:00,31,22.64,6,12.2,2.03
507,2020-04-09 12:00:00,31,10.95,13,20.14,1.79
512,2020-04-09 13:00:00,31,16.18,6,10.63,1.76
517,2020-04-09 14:00:00,31,14.86,13,8.62,1.97
522,2020-04-09 15:00:00,31,20.73,6,16.7,2.36
527,2020-04-09 16:00:00,31,14.18,6,23.26,2.82
