,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,44,38.0,4,14.71,2.71
6,2020-04-06 01:00:00,44,45.0,4,14.2,2.72
12,2020-04-06 02:00:00,44,41.0,4,13.53,2.74
18,2020-04-06 03:00:00,44,41.0,4,16.44,2.81
24,2020-04-06 04:00:00,44,39.0,4,16.62,2.99
30,2020-04-06 05:00:00,44,42.0,4,16.76,3.33
36,2020-04-06 06:00:00,44,36.0,4,11.49,3.82
42,2020-04-06 07:00:00,44,40.0,9,16.2,4.38
48,2020-04-06 08:00:00,44,42.0,14,13.39,4.83
54,2020-04-06 09:00:00,44,42.0,14,18.48,5.0
60,2020-04-06 10:00:00,44,43.0,14,15.58,4.84
71,2020-04-06 11:00:00,44,45.0,13,13.21,4.44
72,2020-04-06 12:00:00,44,41.0,13,12.24,3.93
77,2020-04-06 13:00:00,44,36.0,12,16.92,3.43
82,2020-04-06 14:00:00,44,39.0,12,15.54,3.01
86,2020-04-06 15:00:00,44,36.0,12,12.8,2.7
94,2020-04-06 16:00:00,44,40.0,9,13.7,2.52
96,2020-04-06 17:00:00,44,38.0,4,15.9,2.48
101,2020-04-06 18:00:00,44,40.0,4,16.5,2.53
107,2020-04-06 19:00:00,44,43.0,4,14.93,2.61
113,2020-04-06 20:00:00,44,43.0,4,12.99,2.68
119,2020-04-06 21:00:00,44,40.0,4,11.13,2.71
125,2020-04-06 22:00:00,44,39.0,4,11.29,2.72
131,2020-04-06 23:00:00,44,39.0,4,14.66,2.72
137,2020-04-07 00:00:00,44,39.0,4,16.95,2.72
143,2020-04-07 01:00:00,44,39.0,4,19.89,2.71
149,2020-04-07 02:00:00,44,38.0,4,13.58,2.68
155,2020-04-07 03:00:00,44,34.0,4,13.48,2.6
161,2020-04-07 04:00:00,44,38.0,4,15.54,2.42
167,2020-04-07 05:00:00,44,36.0,4,12.81,2.13
177,2020-04-07 06:00:00,44,44.0,4,12.17,1.75
179,2020-04-07 07:00:00,44,42.0,1,12.88,1.36
185,2020-04-07 08:00:00,44,38.0,1,15.91,1.08
191,2020-04-07 09:00:00,44,37.0,1,14.5,0.98
197,2020-04-07 10:00:00,44,44.0,1,17.59,1.08
203,2020-04-07 11:00:00,44,36.0,1,12.36,1.35
210,2020-04-07 12:00:00,44,44.0,9,18.22,1.69
215,2020-04-07 13:00:00,44,39.0,12,12.41,2.01
224,2020-04-07 14:00:00,44,44.0,9,16.52,2.24
