,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,10,5.0,9,16.46,4.43
5,2020-04-06 01:00:00,10,8.0,9,11.03,4.43
11,2020-04-06 02:00:00,10,12.0,9,17.5,4.42
16,2020-04-06 03:00:00,10,6.0,9,17.3,4.42
21,2020-04-06 04:00:00,10,6.0,9,11.95,4.4
26,2020-04-06 05:00:00,10,12.0,9,16.13,4.34
31,2020-04-06 06:00:00,10,14.0,9,12.95,4.2
37,2020-04-06 07:00:00,10,10.0,9,16.2,3.96
42,2020-04-06 08:00:00,10,6.0,9,14.46,3.67
52,2020-04-06 09:00:00,10,10.0,9,13.95,3.46
53,2020-04-06 10:00:00,10,11.0,9,14.56,3.47
59,2020-04-06 11:00:00,10,9.0,9,11.1,3.69
65,2020-04-06 12:00:00,10,15.0,9,14.19,3.97
71,2020-04-06 13:00:00,10,12.0,13,18.36,4.12
77,2020-04-06 14:00:00,10,7.0,13,13.53,4.11
84,2020-04-06 15:00:00,10,8.0,9,18.0,4.03
89,2020-04-06 16:00:00,10,12.0,9,13.27,4.01
94,2020-04-06 17:00:00,10,11.0,9,12.01,4.1
99,2020-04-06 18:00:00,10,8.0,9,13.15,4.23
104,2020-04-06 19:00:00,10,13.0,9,16.4,4.33
110,2020-04-06 20:00:00,10,8.0,9,13.96,4.38
114,2020-04-06 21:00:00,10,8.0,9,14.71,4.4
118,2020-04-06 22:00:00,10,12.0,9,17.89,4.41
122,2020-04-06 23:00:00,10,10.0,9,14.74,4.41
128,2020-04-07 00:00:00,10,12.0,9,17.99,4.41
133,2020-04-07 01:00:00,10,13.0,9,12.2,4.41
137,2020-04-07 02:00:00,10,6.0,9,14.01,4.41
143,2020-04-07 03:00:00,10,14.0,9,12.22,4.41
148,2020-04-07 04:00:00,10,12.0,9,14.4,4.4
153,2020-04-07 05:00:00,10,8.0,9,10.24,4.38
159,2020-04-07 06:00:00,10,16.0,9,12.28,4.32
165,2020-04-07 07:00:00,10,9.0,9,11.03,4.18
171,2020-04-07 08:00:00,10,12.0,9,13.81,3.98
176,2020-04-07 09:00:00,10,10.0,9,14.65,3.76
178,2020-04-07 10:00:00,10,8.0,9,15.13,3.63
184,2020-04-07 11:00:00,10,11.0,9,16.79,3.63
190,2020-04-07 12:00:00,10,11.0,9,11.61,3.69
196,2020-04-07 13:00:00,10,12.0,9,16.93,3.69
202,2020-04-07 14:00:00,10,10.0,6,13.06,3.56
213,2020-04-07 15:00:00,10,7.0,9,16.96,3.38
214,2020-04-07 16:00:00,10,7.0,9,13.55,3.25
219,2020-04-07 17:00:00,10,13.0,9,16.64,3.24
227,2020-04-07 18:00:00,10,8.0,9,13.82,3.31
228,2020-04-07 19:00:00,10,8.0,6,13.44,3.43
238,2020-04-07 20:00:00,10,11.0,9,11.01,3.6
240,2020-04-07 21:00:00,10,6.0,9,13.53,3.82
244,2020-04-07 22:00:00,10,11.0,9,14.63,4.04
249,2020-04-07 23:00:00,10,12.0,9,13.49,4.23
255,2020-04-08 00:00:00,10,8.0,9,13.21,4.34
259,2020-04-08 01:00:00,10,12.0,9,13.48,4.39
265,2020-04-08 02:00:00,10,9.0,9,12.57,4.41
270,2020-04-08 03:00:00,10,10.0,9,16.44,4.41
271,2020-04-08 04:00:00,10,12.0,9,14.04,4.4
276,2020-04-08 05:00:00,10,14.0,9,14.55,4.35
281,2020-04-08 06:00:00,10,11.0,9,13.17,4.21
287,2020-04-08 07:00:00,10,9.0,9,13.59,3.9
291,2020-04-08 08:00:00,10,12.0,9,13.5,3.35
296,2020-04-08 09:00:00,10,12.17,9,13.03,2.61
298,2020-04-08 10:00:00,10,7.76,12,14.99,1.8
300,2020-04-08 11:00:00,10,9.1,12,11.97,1.12
303,2020-04-08 12:00:00,10,10.69,12,14.36,0.67
307,2020-04-08 13:00:00,10,7.85,12,12.46,0.43
309,2020-04-08 14:00:00,10,12.54,12,14.7,0.34
312,2020-04-08 15:00:00,10,7.94,12,12.83,0.31
316,2020-04-08 16:00:00,10,11.33,12,10.39,0.3
320,2020-04-08 17:00:00,10,1131.78,12,25.55,0.31
324,2020-04-08 18:00:00,10,1366.52,12,25.74,0.33
329,2020-04-08 19:00:00,10,1368.49,12,25.14,0.4
334,2020-04-08 20:00:00,10,1371.17,12,27.03,0.52
337,2020-04-08 21:00:00,10,816.65,12,24.98,0.71
345,2020-04-08 22:00:00,10,1.51,9,15.97,0.94
349,2020-04-08 23:00:00,10,13.37,9,12.19,1.17
352,2020-04-09 00:00:00,10,7.55,13,18.0,1.35
355,2020-04-09 01:00:00,10,13.66,13,14.96,1.47
