,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,4,20.0,1,16.59,4.56
6,2020-04-06 01:00:00,4,10.0,1,13.44,4.54
12,2020-04-06 02:00:00,4,18.0,1,14.92,4.47
18,2020-04-06 03:00:00,4,20.0,1,13.77,4.32
24,2020-04-06 04:00:00,4,15.0,1,16.21,4.03
30,2020-04-06 05:00:00,4,15.0,1,16.63,3.63
41,2020-04-06 06:00:00,4,14.0,4,14.57,3.25
42,2020-04-06 07:00:00,4,10.0,4,14.8,3.06
48,2020-04-06 08:00:00,4,20.0,6,12.02,3.1
54,2020-04-06 09:00:00,4,21.0,6,16.72,3.3
60,2020-04-06 10:00:00,4,17.0,6,15.5,3.52
66,2020-04-06 11:00:00,4,18.0,6,15.32,3.66
72,2020-04-06 12:00:00,4,16.0,6,17.6,3.73
78,2020-04-06 13:00:00,4,14.0,6,15.02,3.75
84,2020-04-06 14:00:00,4,14.0,6,14.7,3.76
90,2020-04-06 15:00:00,4,16.0,6,18.51,3.76
96,2020-04-06 16:00:00,4,16.0,6,17.81,3.76
102,2020-04-06 17:00:00,4,9.0,6,13.63,3.76
108,2020-04-06 18:00:00,4,11.0,6,17.38,3.76
114,2020-04-06 19:00:00,4,22.0,6,17.03,3.76
120,2020-04-06 20:00:00,4,13.0,6,13.83,3.76
126,2020-04-06 21:00:00,4,16.0,6,11.36,3.76
132,2020-04-06 22:00:00,4,20.0,6,14.26,3.76
138,2020-04-06 23:00:00,4,18.0,6,12.03,3.76
144,2020-04-07 00:00:00,4,15.0,6,12.78,3.76
150,2020-04-07 01:00:00,4,20.0,6,15.96,3.76
156,2020-04-07 02:00:00,4,16.0,6,18.16,3.76
162,2020-04-07 03:00:00,4,19.0,6,16.81,3.76
168,2020-04-07 04:00:00,4,15.0,6,14.26,3.76
174,2020-04-07 05:00:00,4,16.0,6,18.31,3.76
180,2020-04-07 06:00:00,4,13.0,6,17.61,3.76
186,2020-04-07 07:00:00,4,19.0,6,17.49,3.76
192,2020-04-07 08:00:00,4,15.0,6,15.5,3.76
198,2020-04-07 09:00:00,4,15.0,6,14.7,3.76
204,2020-04-07 10:00:00,4,13.0,6,15.32,3.76
210,2020-04-07 11:00:00,4,12.0,6,13.66,3.76
216,2020-04-07 12:00:00,4,17.0,6,16.66,3.76
222,2020-04-07 13:00:00,4,14.0,6,13.39,3.76
228,2020-04-07 14:00:00,4,14.0,6,13.06,3.77
234,2020-04-07 15:00:00,4,15.0,6,12.47,3.77
240,2020-04-07 16:00:00,4,10.0,6,13.09,3.78
246,2020-04-07 17:00:00,4,9.0,6,13.91,3.77
252,2020-04-07 18:00:00,4,17.0,6,11.28,3.74
258,2020-04-07 19:00:00,4,11.0,6,13.44,3.73
268,2020-04-07 20:00:00,4,16.0,4,13.29,3.78
270,2020-04-07 21:00:00,4,22.0,1,15.43,3.93
276,2020-04-07 22:00:00,4,20.0,1,19.47,4.15
282,2020-04-07 23:00:00,4,20.0,1,12.43,4.35
288,2020-04-08 00:00:00,4,15.0,1,15.4,4.48
294,2020-04-08 01:00:00,4,10.0,1,12.17,4.53
300,2020-04-08 02:00:00,4,14.0,1,14.05,4.52
306,2020-04-08 03:00:00,4,17.0,1,12.4,4.45
312,2020-04-08 04:00:00,4,12.0,1,12.4,4.26
318,2020-04-08 05:00:00,4,15.0,1,11.75,3.97
324,2020-04-08 06:00:00,4,14.0,1,14.7,3.64
331,2020-04-08 07:00:00,4,13.0,4,15.94,3.4
336,2020-04-08 08:00:00,4,17.0,6,16.44,3.33
342,2020-04-08 09:00:00,4,15.26,6,15.8,3.43
347,2020-04-08 10:00:00,4,17.6,6,11.65,3.57
353,2020-04-08 11:00:00,4,19.26,6,15.45,3.68
359,2020-04-08 12:00:00,4,15.14,6,12.03,3.73
365,2020-04-08 13:00:00,4,14.29,6,16.47,3.75
371,2020-04-08 14:00:00,4,14.83,6,16.92,3.76
377,2020-04-08 15:00:00,4,17.12,6,16.74,3.76
383,2020-04-08 16:00:00,4,16.82,6,13.42,3.76
389,2020-04-08 17:00:00,4,14.42,6,12.15,3.76
395,2020-04-08 18:00:00,4,14.38,6,19.16,3.76
401,2020-04-08 19:00:00,4,18.73,6,18.26,3.76
407,2020-04-08 20:00:00,4,14.79,6,14.0,3.76
413,2020-04-08 21:00:00,4,15.75,6,11.3,3.76
419,2020-04-08 22:00:00,4,8.56,6,14.18,3.76
425,2020-04-08 23:00:00,4,19.69,6,13.4,3.76
431,2020-04-09 00:00:00,4,17.65,6,10.91,3.76
437,2020-04-09 01:00:00,4,19.49,6,14.58,3.76
443,2020-04-09 02:00:00,4,11.1,6,16.43,3.76
449,2020-04-09 03:00:00,4,13.47,6,15.43,3.76
455,2020-04-09 04:00:00,4,14.85,6,17.79,3.76
461,2020-04-09 05:00:00,4,12.7,6,10.7,3.77
467,2020-04-09 06:00:00,4,24.8,6,17.67,3.77
473,2020-04-09 07:00:00,4,25.32,6,18.46,3.78
