,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,24,26.0,11,12.73,2.03
6,2020-04-06 01:00:00,24,25.0,11,13.34,2.03
12,2020-04-06 02:00:00,24,27.0,11,13.39,2.03
18,2020-04-06 03:00:00,24,21.0,11,16.76,2.03
24,2020-04-06 04:00:00,24,24.0,11,17.64,2.03
30,2020-04-06 05:00:00,24,24.0,11,12.15,2.03
36,2020-04-06 06:00:00,24,24.0,11,16.43,2.03
42,2020-04-06 07:00:00,24,26.0,11,12.41,2.03
48,2020-04-06 08:00:00,24,25.0,11,14.75,2.05
54,2020-04-06 09:00:00,24,25.0,11,17.87,2.11
60,2020-04-06 10:00:00,24,25.0,11,11.15,2.27
69,2020-04-06 11:00:00,24,25.0,11,16.24,2.56
74,2020-04-06 12:00:00,24,24.0,6,14.73,2.94
78,2020-04-06 13:00:00,24,24.0,6,15.02,3.27
84,2020-04-06 14:00:00,24,26.0,6,14.7,3.41
90,2020-04-06 15:00:00,24,24.0,6,18.51,3.26
99,2020-04-06 16:00:00,24,22.0,11,14.37,2.93
102,2020-04-06 17:00:00,24,23.0,11,12.76,2.56
108,2020-04-06 18:00:00,24,23.0,11,14.98,2.28
114,2020-04-06 19:00:00,24,23.0,11,14.24,2.13
120,2020-04-06 20:00:00,24,28.0,11,14.44,2.07
126,2020-04-06 21:00:00,24,25.0,11,12.06,2.05
132,2020-04-06 22:00:00,24,22.0,11,12.26,2.04
138,2020-04-06 23:00:00,24,26.0,11,10.64,2.04
144,2020-04-07 00:00:00,24,21.0,11,15.53,2.04
150,2020-04-07 01:00:00,24,23.0,11,18.24,2.05
156,2020-04-07 02:00:00,24,26.0,11,11.97,2.07
162,2020-04-07 03:00:00,24,24.0,11,17.09,2.14
168,2020-04-07 04:00:00,24,24.0,11,13.11,2.31
174,2020-04-07 05:00:00,24,24.0,11,14.74,2.63
184,2020-04-07 06:00:00,24,23.0,11,15.51,3.09
188,2020-04-07 07:00:00,24,25.0,6,15.09,3.61
192,2020-04-07 08:00:00,24,22.0,6,15.5,4.07
198,2020-04-07 09:00:00,24,24.0,6,14.7,4.38
204,2020-04-07 10:00:00,24,24.0,6,15.32,4.55
210,2020-04-07 11:00:00,24,24.0,6,13.66,4.6
216,2020-04-07 12:00:00,24,23.0,6,16.66,4.55
222,2020-04-07 13:00:00,24,26.0,6,13.39,4.38
228,2020-04-07 14:00:00,24,22.0,6,13.06,4.07
234,2020-04-07 15:00:00,24,24.0,6,12.47,3.61
244,2020-04-07 16:00:00,24,28.0,11,16.08,3.09
246,2020-04-07 17:00:00,24,25.0,11,17.06,2.63
252,2020-04-07 18:00:00,24,25.0,11,14.67,2.31
258,2020-04-07 19:00:00,24,25.0,11,12.34,2.14
264,2020-04-07 20:00:00,24,26.0,11,18.47,2.07
270,2020-04-07 21:00:00,24,25.0,11,14.88,2.05
276,2020-04-07 22:00:00,24,25.0,11,13.51,2.04
282,2020-04-07 23:00:00,24,25.0,11,11.83,2.04
288,2020-04-08 00:00:00,24,25.0,11,15.28,2.04
294,2020-04-08 01:00:00,24,22.0,11,13.5,2.04
300,2020-04-08 02:00:00,24,26.0,11,17.74,2.05
306,2020-04-08 03:00:00,24,25.0,11,13.15,2.06
312,2020-04-08 04:00:00,24,22.0,11,16.08,2.12
318,2020-04-08 05:00:00,24,22.0,11,13.82,2.28
324,2020-04-08 06:00:00,24,26.0,11,14.38,2.58
333,2020-04-08 07:00:00,24,26.0,11,14.68,3.03
337,2020-04-08 08:00:00,24,25.0,6,15.39,3.56
342,2020-04-08 09:00:00,24,24.83,6,13.18,4.03
346,2020-04-08 10:00:00,24,25.58,6,11.65,4.37
352,2020-04-08 11:00:00,24,25.65,6,15.45,4.54
358,2020-04-08 12:00:00,24,24.51,6,12.03,4.59
364,2020-04-08 13:00:00,24,25.86,6,16.47,4.54
370,2020-04-08 14:00:00,24,26.28,6,16.92,4.37
376,2020-04-08 15:00:00,24,24.04,6,16.74,4.03
382,2020-04-08 16:00:00,24,26.72,6,13.42,3.53
389,2020-04-08 17:00:00,24,26.44,11,13.24,2.98
393,2020-04-08 18:00:00,24,24.66,11,16.92,2.5
397,2020-04-08 19:00:00,24,23.34,11,14.61,2.2
401,2020-04-08 20:00:00,24,25.6,11,15.91,2.07
406,2020-04-08 21:00:00,24,24.71,11,16.59,2.03
411,2020-04-08 22:00:00,24,23.24,11,18.35,2.03
414,2020-04-08 23:00:00,24,26.44,11,20.35,2.04
419,2020-04-09 00:00:00,24,25.57,11,21.55,2.04
421,2020-04-09 01:00:00,24,31.85,11,20.1,2.04
422,2020-04-09 02:00:00,24,24.84,11,24.06,2.05
427,2020-04-09 03:00:00,24,23.74,11,16.18,2.07
430,2020-04-09 04:00:00,24,23.92,11,24.77,2.15
435,2020-04-09 05:00:00,24,38.61,11,24.62,2.39
441,2020-04-09 06:00:00,24,23.7,11,17.65,2.97
450,2020-04-09 07:00:00,24,25.02,11,19.79,4.01
451,2020-04-09 08:00:00,24,30.11,11,19.82,5.46
457,2020-04-09 09:00:00,24,28.97,11,19.49,7.08
462,2020-04-09 21:00:00,24,1503.57,14,16.73,8.5
465,2020-04-09 22:00:00,24,1518.09,14,17.06,9.48
469,2020-04-09 23:00:00,24,1496.66,14,23.88,10.03
472,2020-04-10 00:00:00,24,1519.87,14,25.71,10.26
473,2020-04-10 01:00:00,24,1501.93,14,11.45,10.35
477,2020-04-10 02:00:00,24,1511.06,14,13.76,10.37
481,2020-04-10 03:00:00,24,1513.93,14,18.15,10.38
484,2020-04-10 04:00:00,24,1510.48,14,19.17,10.38
487,2020-04-10 05:00:00,24,1510.06,14,12.37,10.38
