,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,23,13.0,11,12.73,10.14
6,2020-04-06 01:00:00,23,14.0,11,13.34,10.13
12,2020-04-06 02:00:00,23,13.0,11,13.39,10.09
18,2020-04-06 03:00:00,23,14.0,11,16.76,9.95
24,2020-04-06 04:00:00,23,13.0,11,17.64,9.59
30,2020-04-06 05:00:00,23,14.0,11,12.15,8.88
36,2020-04-06 06:00:00,23,10.0,11,16.43,7.75
47,2020-04-06 07:00:00,23,11.0,11,14.91,6.34
49,2020-04-06 08:00:00,23,11.0,11,13.1,4.98
54,2020-04-06 09:00:00,23,13.0,4,15.44,3.95
60,2020-04-06 10:00:00,23,13.0,4,11.27,3.37
66,2020-04-06 11:00:00,23,13.0,4,12.83,3.14
72,2020-04-06 12:00:00,23,14.0,4,13.35,3.09
78,2020-04-06 13:00:00,23,17.0,4,16.36,3.14
84,2020-04-06 14:00:00,23,15.0,4,12.81,3.31
90,2020-04-06 15:00:00,23,14.0,4,11.16,3.73
96,2020-04-06 16:00:00,23,13.0,4,16.52,4.54
101,2020-04-06 17:00:00,23,13.0,14,13.96,5.77
107,2020-04-06 18:00:00,23,13.0,11,14.98,7.19
113,2020-04-06 19:00:00,23,9.0,11,14.24,8.46
119,2020-04-06 20:00:00,23,12.0,11,14.44,9.35
125,2020-04-06 21:00:00,23,12.0,11,12.06,9.84
131,2020-04-06 22:00:00,23,14.0,11,12.26,10.04
137,2020-04-06 23:00:00,23,14.0,11,10.64,10.11
143,2020-04-07 00:00:00,23,13.0,11,15.53,10.12
149,2020-04-07 01:00:00,23,13.0,11,18.24,10.13
155,2020-04-07 02:00:00,23,14.0,11,11.97,10.13
161,2020-04-07 03:00:00,23,13.0,11,17.09,10.13
167,2020-04-07 04:00:00,23,14.0,11,13.11,10.13
173,2020-04-07 05:00:00,23,13.0,11,14.74,10.12
179,2020-04-07 06:00:00,23,12.0,11,14.19,10.11
185,2020-04-07 07:00:00,23,12.0,11,16.93,10.06
191,2020-04-07 08:00:00,23,12.0,11,14.26,9.89
197,2020-04-07 09:00:00,23,13.0,11,13.88,9.49
203,2020-04-07 10:00:00,23,16.0,11,15.79,8.72
209,2020-04-07 11:00:00,23,12.0,11,15.37,7.56
220,2020-04-07 12:00:00,23,15.0,14,17.57,6.19
225,2020-04-07 13:00:00,23,14.0,4,13.72,4.94
227,2020-04-07 14:00:00,23,14.0,4,12.48,4.11
