,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,16,15.0,6,11.99,2.97
5,2020-04-06 01:00:00,16,10.0,6,14.19,2.96
10,2020-04-06 02:00:00,16,18.0,6,14.94,2.95
15,2020-04-06 03:00:00,16,17.0,6,14.38,2.9
20,2020-04-06 04:00:00,16,11.0,6,15.16,2.79
26,2020-04-06 05:00:00,16,18.0,6,16.8,2.58
32,2020-04-06 06:00:00,16,8.0,6,14.86,2.28
39,2020-04-06 07:00:00,16,16.0,4,16.86,1.95
44,2020-04-06 08:00:00,16,3.0,4,11.68,1.66
50,2020-04-06 09:00:00,16,4.0,4,15.44,1.47
56,2020-04-06 10:00:00,16,2.8,4,11.27,1.38
62,2020-04-06 11:00:00,16,2.8,4,12.83,1.34
68,2020-04-06 12:00:00,16,2.4,4,13.35,1.34
74,2020-04-06 13:00:00,16,4.2,4,16.36,1.35
80,2020-04-06 14:00:00,16,2.0,4,12.81,1.4
86,2020-04-06 15:00:00,16,3.0,4,11.16,1.52
92,2020-04-06 16:00:00,16,2.4,4,16.52,1.72
98,2020-04-06 17:00:00,16,17.0,6,13.63,2.0
102,2020-04-06 18:00:00,16,13.0,6,17.38,2.31
108,2020-04-06 19:00:00,16,15.0,6,17.03,2.59
113,2020-04-06 20:00:00,16,17.0,6,15.09,2.78
117,2020-04-06 21:00:00,16,9.0,6,11.36,2.89
123,2020-04-06 22:00:00,16,17.0,6,14.26,2.94
129,2020-04-06 23:00:00,16,16.0,6,11.62,2.96
134,2020-04-07 00:00:00,16,16.0,6,12.78,2.96
140,2020-04-07 01:00:00,16,17.0,6,15.96,2.95
145,2020-04-07 02:00:00,16,12.0,6,18.16,2.93
151,2020-04-07 03:00:00,16,18.0,6,16.81,2.87
156,2020-04-07 04:00:00,16,20.0,6,14.26,2.72
161,2020-04-07 05:00:00,16,14.0,6,18.31,2.46
166,2020-04-07 06:00:00,16,24.0,6,17.61,2.11
173,2020-04-07 07:00:00,16,13.0,4,14.12,1.76
177,2020-04-07 08:00:00,16,3.0,4,15.85,1.5
183,2020-04-07 09:00:00,16,3.4,4,14.09,1.36
189,2020-04-07 10:00:00,16,2.6,4,12.58,1.32
195,2020-04-07 11:00:00,16,3.4,4,16.63,1.32
201,2020-04-07 12:00:00,16,3.6,4,16.22,1.32
207,2020-04-07 13:00:00,16,3.2,4,17.6,1.32
213,2020-04-07 14:00:00,16,2.8,4,12.48,1.32
219,2020-04-07 15:00:00,16,3.6,4,15.36,1.32
225,2020-04-07 16:00:00,16,15.0,4,12.01,1.36
233,2020-04-07 17:00:00,16,11.0,6,15.83,1.46
237,2020-04-07 18:00:00,16,11.0,6,11.28,1.66
243,2020-04-07 19:00:00,16,11.0,6,13.44,1.96
249,2020-04-07 20:00:00,16,13.0,6,15.44,2.29
255,2020-04-07 21:00:00,16,12.0,6,14.51,2.58
260,2020-04-07 22:00:00,16,20.0,6,19.41,2.78
266,2020-04-07 23:00:00,16,13.0,6,16.84,2.89
272,2020-04-08 00:00:00,16,16.0,6,12.53,2.94
278,2020-04-08 01:00:00,16,16.0,6,14.84,2.95
281,2020-04-08 02:00:00,16,16.0,6,16.77,2.95
287,2020-04-08 03:00:00,16,20.0,6,17.48,2.95
290,2020-04-08 04:00:00,16,19.0,6,11.74,2.95
296,2020-04-08 05:00:00,16,12.0,6,13.8,2.95
301,2020-04-08 06:00:00,16,21.0,6,12.51,2.93
307,2020-04-08 07:00:00,16,15.0,6,10.89,2.87
312,2020-04-08 08:00:00,16,22.0,6,16.44,2.72
318,2020-04-08 09:00:00,16,16.27,6,13.18,2.46
322,2020-04-08 10:00:00,16,26.11,6,12.46,2.09
327,2020-04-08 11:00:00,16,16.05,6,13.3,1.72
328,2020-04-08 12:00:00,16,16.76,4,14.34,1.45
334,2020-04-08 13:00:00,16,5.43,4,12.26,1.36
339,2020-04-08 14:00:00,16,3.67,4,16.16,1.44
345,2020-04-08 15:00:00,16,3.6,4,11.36,1.66
351,2020-04-08 16:00:00,16,2.35,4,13.74,1.97
357,2020-04-08 17:00:00,16,15.52,6,12.15,2.31
362,2020-04-08 18:00:00,16,19.54,6,19.16,2.6
368,2020-04-08 19:00:00,16,18.75,6,18.26,2.79
374,2020-04-08 20:00:00,16,15.44,6,14.0,2.9
380,2020-04-08 21:00:00,16,19.16,6,17.66,2.94
384,2020-04-08 22:00:00,16,15.08,6,14.18,2.96
390,2020-04-08 23:00:00,16,6.1,6,13.4,2.96
396,2020-04-09 00:00:00,16,12.79,6,10.91,2.96
402,2020-04-09 01:00:00,16,9.88,6,14.58,2.94
408,2020-04-09 02:00:00,16,12.28,6,16.43,2.9
413,2020-04-09 03:00:00,16,12.19,6,15.43,2.79
419,2020-04-09 04:00:00,16,17.1,6,17.79,2.59
425,2020-04-09 05:00:00,16,22.18,6,10.7,2.3
435,2020-04-09 06:00:00,16,45.27,4,16.79,1.98
437,2020-04-09 07:00:00,16,0.71,4,17.65,1.69
443,2020-04-09 08:00:00,16,7.47,4,13.04,1.49
449,2020-04-09 09:00:00,16,6.05,4,14.89,1.39
455,2020-04-09 10:00:00,16,10.09,4,15.24,1.35
461,2020-04-09 11:00:00,16,7.54,4,11.82,1.34
467,2020-04-09 12:00:00,16,6.49,4,17.51,1.35
473,2020-04-09 13:00:00,16,4.49,4,14.64,1.39
479,2020-04-09 14:00:00,16,8.58,4,10.85,1.49
485,2020-04-09 15:00:00,16,5.97,4,12.21,1.69
494,2020-04-09 16:00:00,16,15.45,6,19.5,1.97
495,2020-04-09 17:00:00,16,22.73,6,17.69,2.3
500,2020-04-09 18:00:00,16,8.74,6,11.64,2.59
505,2020-04-09 19:00:00,16,21.12,6,17.01,2.79
510,2020-04-09 20:00:00,16,19.4,6,11.98,2.9
516,2020-04-09 21:00:00,16,13.31,6,17.29,2.94
522,2020-04-09 22:00:00,16,20.34,6,16.08,2.96
528,2020-04-09 23:00:00,16,25.55,6,11.17,2.96
534,2020-04-10 00:00:00,16,9.72,6,13.24,2.96
540,2020-04-10 01:00:00,16,17.34,6,24.46,2.96
546,2020-04-10 02:00:00,16,13.32,6,15.44,2.96
552,2020-04-10 03:00:00,16,19.69,6,15.96,2.96
558,2020-04-10 04:00:00,16,24.33,6,13.38,2.96
564,2020-04-10 05:00:00,16,13.94,6,18.56,2.96
570,2020-04-10 06:00:00,16,17.8,6,16.94,2.95
576,2020-04-10 07:00:00,16,22.93,6,22.38,2.94
582,2020-04-10 08:00:00,16,29.07,6,12.48,2.88
588,2020-04-10 09:00:00,16,26.87,6,17.2,2.76
594,2020-04-10 10:00:00,16,9.53,6,207.57,2.57
600,2020-04-10 11:00:00,16,6.83,6,12.39,2.34
611,2020-04-10 12:00:00,16,22.18,6,14.63,2.19
613,2020-04-10 13:00:00,16,19.29,6,12.59,2.21
618,2020-04-10 14:00:00,16,10.47,6,15.28,2.37
624,2020-04-10 15:00:00,16,15.66,6,15.72,2.6
630,2020-04-10 16:00:00,16,25.25,6,22.76,2.78
636,2020-04-10 17:00:00,16,13.37,6,23.0,2.89
642,2020-04-10 18:00:00,16,26.99,6,13.34,2.93
648,2020-04-10 19:00:00,16,21.18,6,14.01,2.95
654,2020-04-10 20:00:00,16,13.82,6,15.74,2.95
660,2020-04-10 21:00:00,16,11.63,6,24.04,2.95
666,2020-04-10 22:00:00,16,17.38,6,15.9,2.95
672,2020-04-10 23:00:00,16,14.59,6,17.54,2.95
