,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,9,12.0,9,13.33,2.3
5,2020-04-06 01:00:00,9,9.0,9,11.03,2.29
10,2020-04-06 02:00:00,9,10.0,9,15.38,2.28
12,2020-04-06 03:00:00,9,7.0,9,17.3,2.26
18,2020-04-06 04:00:00,9,10.0,9,11.95,2.27
22,2020-04-06 05:00:00,9,15.0,9,16.13,2.37
31,2020-04-06 06:00:00,9,16.0,14,13.58,2.58
33,2020-04-06 07:00:00,9,10.0,14,14.87,2.85
39,2020-04-06 08:00:00,9,12.0,14,13.39,3.02
45,2020-04-06 09:00:00,9,7.0,14,18.48,2.97
51,2020-04-06 10:00:00,9,10.0,14,15.58,2.66
61,2020-04-06 11:00:00,9,6.0,15,14.43,2.2
63,2020-04-06 12:00:00,9,12.0,15,14.38,1.78
69,2020-04-06 13:00:00,9,9.0,15,16.22,1.5
75,2020-04-06 14:00:00,9,6.0,15,11.52,1.37
81,2020-04-06 15:00:00,9,8.0,15,14.74,1.39
92,2020-04-06 16:00:00,9,9.0,15,13.68,1.51
93,2020-04-06 17:00:00,9,8.0,13,11.84,1.7
98,2020-04-06 18:00:00,9,9.0,9,13.15,1.92
103,2020-04-06 19:00:00,9,8.0,9,16.4,2.09
108,2020-04-06 20:00:00,9,11.0,9,17.0,2.2
114,2020-04-06 21:00:00,9,10.0,9,14.71,2.26
118,2020-04-06 22:00:00,9,12.0,9,13.39,2.28
122,2020-04-06 23:00:00,9,14.0,9,14.74,2.29
126,2020-04-07 00:00:00,9,10.0,9,17.99,2.29
132,2020-04-07 01:00:00,9,6.0,9,12.2,2.29
136,2020-04-07 02:00:00,9,9.0,9,16.14,2.28
139,2020-04-07 03:00:00,9,12.0,9,12.22,2.27
144,2020-04-07 04:00:00,9,10.0,9,16.08,2.24
148,2020-04-07 05:00:00,9,13.0,9,10.24,2.17
152,2020-04-07 06:00:00,9,9.0,9,12.28,2.08
160,2020-04-07 07:00:00,9,13.0,1,13.59,1.97
163,2020-04-07 08:00:00,9,12.0,1,15.91,1.86
168,2020-04-07 09:00:00,9,17.0,1,14.5,1.75
173,2020-04-07 10:00:00,9,12.0,1,17.59,1.63
179,2020-04-07 11:00:00,9,11.0,1,12.36,1.5
188,2020-04-07 12:00:00,9,12.0,4,10.43,1.37
192,2020-04-07 13:00:00,9,6.0,13,13.57,1.27
196,2020-04-07 14:00:00,9,10.0,15,15.64,1.22
202,2020-04-07 15:00:00,9,12.0,15,15.26,1.24
213,2020-04-07 16:00:00,9,10.0,13,18.85,1.35
215,2020-04-07 17:00:00,9,12.0,9,13.06,1.54
220,2020-04-07 18:00:00,9,12.0,9,12.0,1.79
225,2020-04-07 19:00:00,9,11.0,9,16.16,2.01
228,2020-04-07 20:00:00,9,12.0,9,16.28,2.17
233,2020-04-07 21:00:00,9,8.0,9,13.53,2.25
239,2020-04-07 22:00:00,9,8.0,9,14.63,2.28
245,2020-04-07 23:00:00,9,13.0,9,13.49,2.29
250,2020-04-08 00:00:00,9,11.0,9,11.6,2.3
254,2020-04-08 01:00:00,9,9.0,9,14.89,2.29
258,2020-04-08 02:00:00,9,17.0,9,12.92,2.28
263,2020-04-08 03:00:00,9,7.0,9,16.44,2.24
269,2020-04-08 04:00:00,9,8.0,9,14.04,2.14
274,2020-04-08 05:00:00,9,8.0,9,14.55,1.96
279,2020-04-08 06:00:00,9,12.0,9,13.17,1.7
286,2020-04-08 07:00:00,9,13.0,6,13.18,1.4
289,2020-04-08 08:00:00,9,14.0,6,15.39,1.14
294,2020-04-08 09:00:00,9,6.97,6,12.92,0.97
297,2020-04-08 10:00:00,9,5.95,6,11.65,0.9
301,2020-04-08 11:00:00,9,9.81,6,15.45,0.91
308,2020-04-08 12:00:00,9,6.74,6,12.08,0.97
313,2020-04-08 13:00:00,9,437.58,15,14.13,1.05
315,2020-04-08 14:00:00,9,436.47,15,16.19,1.14
317,2020-04-08 15:00:00,9,437.23,15,19.16,1.26
323,2020-04-08 16:00:00,9,11.9,15,12.25,1.43
326,2020-04-08 17:00:00,9,10.02,9,14.71,1.66
329,2020-04-08 18:00:00,9,11.74,9,10.02,1.9
333,2020-04-08 19:00:00,9,14.98,9,13.26,2.1
336,2020-04-08 20:00:00,9,12.95,9,15.49,2.21
342,2020-04-08 21:00:00,9,3.08,9,15.04,2.27
346,2020-04-08 22:00:00,9,8.55,9,14.35,2.29
348,2020-04-08 23:00:00,9,13.74,9,13.41,2.29
353,2020-04-09 00:00:00,9,7.27,9,14.71,2.29
357,2020-04-09 01:00:00,9,11.44,9,7.9,2.28
361,2020-04-09 02:00:00,9,16.54,9,11.48,2.23
366,2020-04-09 03:00:00,9,11.12,9,12.85,2.11
372,2020-04-09 04:00:00,9,0.34,9,16.73,1.89
375,2020-04-09 05:00:00,9,11.01,9,14.68,1.57
381,2020-04-09 06:00:00,9,17.51,9,11.63,1.22
383,2020-04-09 07:00:00,9,12.21,12,9.0,0.92
386,2020-04-10 20:00:00,9,44.45,12,23.56,0.72
391,2020-04-10 21:00:00,9,30.8,9,23.71,0.63
392,2020-04-10 22:00:00,9,30.71,9,27.44,0.58
399,2020-04-10 23:00:00,9,24.25,13,15.05,0.56
