,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,39,39.0,6,11.99,2.74
6,2020-04-06 01:00:00,39,39.0,6,15.17,2.74
12,2020-04-06 02:00:00,39,37.0,6,14.94,2.75
18,2020-04-06 03:00:00,39,44.0,6,16.23,2.77
24,2020-04-06 04:00:00,39,40.0,6,15.16,2.82
30,2020-04-06 05:00:00,39,42.0,6,16.8,2.9
36,2020-04-06 06:00:00,39,42.0,6,14.86,3.03
44,2020-04-06 07:00:00,39,45.0,13,16.48,3.18
48,2020-04-06 08:00:00,39,42.0,13,14.24,3.31
54,2020-04-06 09:00:00,39,45.0,13,11.38,3.4
60,2020-04-06 10:00:00,39,42.0,13,13.4,3.44
66,2020-04-06 11:00:00,39,38.0,13,13.57,3.45
72,2020-04-06 12:00:00,39,40.0,13,12.24,3.44
78,2020-04-06 13:00:00,39,40.0,13,18.36,3.4
84,2020-04-06 14:00:00,39,42.0,13,13.53,3.31
90,2020-04-06 15:00:00,39,40.0,13,11.1,3.18
99,2020-04-06 16:00:00,39,39.0,6,16.86,3.04
102,2020-04-06 17:00:00,39,43.0,6,13.63,2.91
108,2020-04-06 18:00:00,39,37.0,6,17.38,2.82
114,2020-04-06 19:00:00,39,36.0,6,17.03,2.77
120,2020-04-06 20:00:00,39,36.0,6,13.83,2.75
126,2020-04-06 21:00:00,39,44.0,6,11.36,2.75
132,2020-04-06 22:00:00,39,41.0,6,14.26,2.75
138,2020-04-06 23:00:00,39,43.0,6,12.03,2.75
144,2020-04-07 00:00:00,39,42.0,6,12.78,2.75
150,2020-04-07 01:00:00,39,41.0,6,15.96,2.75
156,2020-04-07 02:00:00,39,43.0,6,18.16,2.75
162,2020-04-07 03:00:00,39,41.0,6,16.81,2.75
168,2020-04-07 04:00:00,39,42.0,6,14.26,2.75
174,2020-04-07 05:00:00,39,47.0,6,18.31,2.75
180,2020-04-07 06:00:00,39,44.0,6,17.61,2.75
186,2020-04-07 07:00:00,39,40.0,6,17.49,2.76
192,2020-04-07 08:00:00,39,38.0,6,15.5,2.79
198,2020-04-07 09:00:00,39,42.0,6,14.7,2.86
204,2020-04-07 10:00:00,39,44.0,6,15.32,2.98
210,2020-04-07 11:00:00,39,36.0,6,13.66,3.14
216,2020-04-07 12:00:00,39,43.0,6,16.66,3.29
226,2020-04-07 13:00:00,39,43.0,13,13.2,3.39
228,2020-04-07 14:00:00,39,34.0,13,15.32,3.39
234,2020-04-07 15:00:00,39,45.0,13,14.32,3.32
240,2020-04-07 16:00:00,39,45.0,13,11.94,3.19
247,2020-04-07 17:00:00,39,38.0,6,14.1,3.04
252,2020-04-07 18:00:00,39,34.0,6,11.28,2.91
