,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
0,2020-04-06 00:00:00,47,40.0,9,16.46,2.41
6,2020-04-06 01:00:00,47,45.0,9,11.03,2.41
11,2020-04-06 02:00:00,47,45.0,9,15.38,2.41
14,2020-04-06 03:00:00,47,41.0,9,17.3,2.4
18,2020-04-06 04:00:00,47,41.0,9,13.22,2.39
22,2020-04-06 05:00:00,47,38.0,9,16.13,2.37
31,2020-04-06 06:00:00,47,39.0,6,12.39,2.35
32,2020-04-06 07:00:00,47,41.0,6,13.49,2.33
38,2020-04-06 08:00:00,47,41.0,6,12.02,2.33
44,2020-04-06 09:00:00,47,37.0,6,16.72,2.36
50,2020-04-06 10:00:00,47,42.0,6,15.5,2.44
56,2020-04-06 11:00:00,47,41.0,6,15.32,2.59
62,2020-04-06 12:00:00,47,40.0,1,16.77,2.8
66,2020-04-06 13:00:00,47,32.0,1,13.2,2.97
72,2020-04-06 14:00:00,47,43.0,1,12.77,3.0
78,2020-04-06 15:00:00,47,36.0,1,13.08,2.87
87,2020-04-06 16:00:00,47,39.0,4,16.02,2.65
90,2020-04-06 17:00:00,47,35.0,9,12.01,2.48
94,2020-04-06 18:00:00,47,41.0,9,13.15,2.39
99,2020-04-06 19:00:00,47,41.0,9,16.4,2.38
105,2020-04-06 20:00:00,47,38.0,9,17.0,2.4
108,2020-04-06 21:00:00,47,40.0,9,14.38,2.41
112,2020-04-06 22:00:00,47,43.0,9,17.89,2.42
117,2020-04-06 23:00:00,47,38.0,9,14.74,2.42
121,2020-04-07 00:00:00,47,36.0,9,17.99,2.42
126,2020-04-07 01:00:00,47,36.0,9,12.2,2.42
131,2020-04-07 02:00:00,47,42.0,9,14.01,2.44
136,2020-04-07 03:00:00,47,42.0,9,12.22,2.48
141,2020-04-07 04:00:00,47,34.0,9,14.4,2.58
146,2020-04-07 05:00:00,47,44.0,9,10.24,2.71
152,2020-04-07 06:00:00,47,38.0,9,12.28,2.81
158,2020-04-07 07:00:00,47,46.0,11,16.93,2.76
169,2020-04-07 08:00:00,47,42.0,11,12.54,2.5
174,2020-04-07 09:00:00,47,39.0,6,14.23,2.13
177,2020-04-07 10:00:00,47,38.0,1,15.77,1.88
182,2020-04-07 11:00:00,47,39.0,1,12.36,1.9
188,2020-04-07 12:00:00,47,39.0,1,13.84,2.19
194,2020-04-07 13:00:00,47,42.0,1,12.12,2.54
200,2020-04-07 14:00:00,47,40.0,1,14.59,2.75
206,2020-04-07 15:00:00,47,39.0,1,14.4,2.73
217,2020-04-07 16:00:00,47,39.0,4,18.62,2.57
219,2020-04-07 17:00:00,47,39.0,9,13.06,2.42
223,2020-04-07 18:00:00,47,40.0,9,12.0,2.36
227,2020-04-07 19:00:00,47,42.0,9,15.94,2.37
233,2020-04-07 20:00:00,47,35.0,9,16.28,2.39
239,2020-04-07 21:00:00,47,37.0,9,13.53,2.41
245,2020-04-07 22:00:00,47,36.0,9,14.63,2.42
251,2020-04-07 23:00:00,47,41.0,9,15.36,2.42
256,2020-04-08 00:00:00,47,38.0,9,13.21,2.42
261,2020-04-08 01:00:00,47,39.0,9,13.48,2.41
266,2020-04-08 02:00:00,47,37.0,9,12.57,2.4
272,2020-04-08 03:00:00,47,36.0,9,12.85,2.36
277,2020-04-08 04:00:00,47,39.0,9,14.04,2.3
281,2020-04-08 05:00:00,47,36.0,9,13.91,2.22
288,2020-04-08 06:00:00,47,40.0,9,13.51,2.16
291,2020-04-08 07:00:00,47,40.0,9,13.59,2.16
297,2020-04-08 08:00:00,47,39.0,9,13.5,2.25
305,2020-04-08 09:00:00,47,37.0,9,13.03,2.42
308,2020-04-08 10:00:00,47,37.0,4,15.1,2.65
314,2020-04-08 11:00:00,47,37.0,4,12.5,2.85
323,2020-04-08 12:00:00,47,37.0,1,16.24,2.97
326,2020-04-08 13:00:00,47,37.0,1,16.98,3.0
332,2020-04-08 14:00:00,47,37.0,1,18.75,2.9
338,2020-04-08 15:00:00,47,37.0,1,15.26,2.69
348,2020-04-08 16:00:00,47,37.0,4,16.95,2.45
351,2020-04-08 17:00:00,47,37.0,9,14.71,2.3
