Timestamp,avg_cpm
2020-04-06 00:00:00,14.597438194444484
2020-04-06 06:00:00,14.60717569444445
2020-04-06 12:00:00,14.594704398148153
2020-04-06 18:00:00,14.556478009259276
2020-04-07 00:00:00,14.792389583333364
2020-04-07 06:00:00,14.5757638888889
2020-04-07 12:00:00,14.964521527777773
2020-04-07 18:00:00,14.639642129629653
2020-04-08 00:00:00,14.610054861111104
2020-04-08 06:00:00,14.669437731481482
2020-04-08 12:00:00,15.746579166666653
2020-04-08 18:00:00,14.897211111111172
2020-04-09 00:00:00,14.94016898148148
2020-04-09 06:00:00,15.084525925925933
2020-04-09 12:00:00,16.105364814814852
2020-04-09 18:00:00,17.81699259259266
2020-04-10 00:00:00,17.027971296296286
2020-04-10 06:00:00,17.444976388888875
2020-04-10 12:00:00,17.063101851851872
2020-04-10 18:00:00,17.315304539138495
