Timestamp,avg_cpm
2020-04-06 00:00:00,14.6044916666667
2020-04-06 06:00:00,14.617096527777775
2020-04-06 12:00:00,14.62801620370369
2020-04-06 18:00:00,14.562593750000007
2020-04-07 00:00:00,14.625174768518514
2020-04-07 06:00:00,14.625944444444432
2020-04-07 12:00:00,14.606436805555578
2020-04-07 18:00:00,14.829231944444446
2020-04-08 00:00:00,14.57385277777771
2020-04-08 06:00:00,14.588275925925911
2020-04-08 12:00:00,15.082521990740727
2020-04-08 18:00:00,14.572775231481494
2020-04-09 00:00:00,14.861398611111113
2020-04-09 06:00:00,14.905518749999978
2020-04-09 12:00:00,15.660096990740701
2020-04-09 18:00:00,16.001034259259228
2020-04-10 00:00:00,15.802746759259255
2020-04-10 06:00:00,16.473977083333303
2020-04-10 12:00:00,16.83705324074073
2020-04-10 18:00:00,16.597926354793906
