Timestamp,avg_cpm
2020-04-06 00:00:00,14.592014583333329
2020-04-06 06:00:00,14.566874074074073
2020-04-06 12:00:00,14.635830555555541
2020-04-06 18:00:00,14.631570833333331
2020-04-07 00:00:00,14.60015671296294
2020-04-07 06:00:00,14.616814814814761
2020-04-07 12:00:00,14.593802083333356
2020-04-07 18:00:00,14.620319907407422
2020-04-08 00:00:00,14.827818749999969
2020-04-08 06:00:00,14.6257935185185
2020-04-08 12:00:00,18.01124259259261
2020-04-08 18:00:00,22.48437962962965
2020-04-09 00:00:00,15.315128009259219
2020-04-09 06:00:00,16.04080902777778
2020-04-09 12:00:00,19.107793287037058
2020-04-09 18:00:00,23.358886574074045
2020-04-10 00:00:00,23.097485416666622
2020-04-10 06:00:00,23.451796064814808
2020-04-10 12:00:00,23.28594722222222
2020-04-10 18:00:00,24.958174386289905
