Timestamp,avg_cpm
2020-04-06 00:00:00,14.564920138888871
2020-04-06 06:00:00,14.610107870370351
2020-04-06 12:00:00,14.700990277777796
2020-04-06 18:00:00,14.546362268518529
2020-04-07 00:00:00,14.750447222222208
2020-04-07 06:00:00,14.57079143518516
2020-04-07 12:00:00,14.659373379629654
2020-04-07 18:00:00,14.677752314814787
2020-04-08 00:00:00,14.58673078703707
2020-04-08 06:00:00,14.66626921296301
2020-04-08 12:00:00,14.596115277777782
2020-04-08 18:00:00,14.568220601851875
2020-04-09 00:00:00,14.606982638888892
2020-04-09 06:00:00,14.56477476851853
2020-04-09 12:00:00,16.013991898148145
2020-04-09 18:00:00,16.230633101851858
2020-04-10 00:00:00,16.062171990740765
2020-04-10 06:00:00,16.18863124999998
2020-04-10 12:00:00,17.061209953703724
2020-04-10 18:00:00,16.285059749884226
