Timestamp,avg_cpm
2020-04-06 00:00:00,14.63310138888889
2020-04-06 06:00:00,14.5803900462963
2020-04-06 12:00:00,14.610315509259259
2020-04-06 18:00:00,14.586425000000027
2020-04-07 00:00:00,14.715297222222222
2020-04-07 06:00:00,14.589592824074053
2020-04-07 12:00:00,14.57949675925925
2020-04-07 18:00:00,14.649508796296265
2020-04-08 00:00:00,14.630153009259306
2020-04-08 06:00:00,14.593456712962958
2020-04-08 12:00:00,14.73506574074073
2020-04-08 18:00:00,14.661614583333316
2020-04-09 00:00:00,14.571207870370385
2020-04-09 06:00:00,14.568281944444445
2020-04-09 12:00:00,15.503572685185205
2020-04-09 18:00:00,16.664378009259284
2020-04-10 00:00:00,16.435032870370346
2020-04-10 06:00:00,16.827816898148157
2020-04-10 12:00:00,16.803538425925947
2020-04-10 18:00:00,16.586826308476166
