Timestamp,avg_cpm
2020-04-06 00:00:00,14.76389143518522
2020-04-06 06:00:00,14.62579999999996
2020-04-06 12:00:00,14.610662731481453
2020-04-06 18:00:00,14.609271990740734
2020-04-07 00:00:00,14.56396736111108
2020-04-07 06:00:00,14.7343097222222
2020-04-07 12:00:00,14.62392430555554
2020-04-07 18:00:00,14.653709953703713
2020-04-08 00:00:00,14.768702546296314
2020-04-08 06:00:00,15.125692129629613
2020-04-08 12:00:00,16.460546527777748
2020-04-08 18:00:00,14.636802294197006
2020-04-10 18:00:00,17.35248027444252
