Timestamp,Value,Sensor-id
2020-04-06 00:00:00,14.693508333333334,1
2020-04-06 00:10:00,14.615958333333333,1
2020-04-06 00:20:00,14.590541666666665,1
2020-04-06 00:30:00,14.787416666666665,1
2020-04-06 00:40:00,14.75865,1
2020-04-06 00:50:00,14.58515,1
2020-04-06 01:00:00,14.631925,1
2020-04-06 01:10:00,14.822591666666666,1
2020-04-06 01:20:00,14.861191666666665,1
2020-04-06 01:30:00,14.629875,1
2020-04-06 01:40:00,14.743274999999999,1
2020-04-06 01:50:00,14.518158333333334,1
2020-04-06 02:00:00,14.625391666666667,1
2020-04-06 02:10:00,14.474916666666669,1
2020-04-06 02:20:00,14.589633333333332,1
2020-04-06 02:30:00,14.300108333333332,1
2020-04-06 02:40:00,14.535725000000001,1
2020-04-06 02:50:00,14.413641666666669,1
2020-04-06 03:00:00,14.199041666666666,1
2020-04-06 03:10:00,14.616075,1
2020-04-06 03:20:00,14.567491666666665,1
2020-04-06 03:30:00,14.615300000000001,1
2020-04-06 03:40:00,14.466866666666666,1
2020-04-06 03:50:00,14.490641666666667,1
2020-04-06 04:00:00,14.42326666666667,1
2020-04-06 04:10:00,14.489375,1
2020-04-06 04:20:00,14.432966666666665,1
2020-04-06 04:30:00,14.428441666666666,1
2020-04-06 04:40:00,14.613441666666665,1
2020-04-06 04:50:00,14.639941666666667,1
2020-04-06 05:00:00,14.511500000000002,1
2020-04-06 05:10:00,14.603,1
2020-04-06 05:20:00,14.700708333333333,1
2020-04-06 05:30:00,14.436025,1
2020-04-06 05:40:00,14.343908333333333,1
2020-04-06 05:50:00,14.581475000000001,1
2020-04-06 06:00:00,14.824433333333333,1
2020-04-06 06:10:00,14.418491666666666,1
2020-04-06 06:20:00,14.342558333333333,1
2020-04-06 06:30:00,14.9033,1
2020-04-06 06:40:00,14.212533333333333,1
2020-04-06 06:50:00,14.586708333333332,1
2020-04-06 07:00:00,14.657458333333333,1
2020-04-06 07:10:00,14.577125,1
2020-04-06 07:20:00,14.495958333333332,1
2020-04-06 07:30:00,14.538025000000001,1
2020-04-06 07:40:00,14.4948,1
2020-04-06 07:50:00,14.893483333333334,1
2020-04-06 08:00:00,14.837333333333333,1
2020-04-06 08:10:00,14.512358333333335,1
2020-04-06 08:20:00,14.623375,1
2020-04-06 08:30:00,14.785566666666666,1
2020-04-06 08:40:00,14.638725,1
2020-04-06 08:50:00,14.382308333333333,1
2020-04-06 09:00:00,14.675099999999999,1
2020-04-06 09:10:00,14.414758333333333,1
2020-04-06 09:20:00,14.377741666666667,1
2020-04-06 09:30:00,14.522250000000001,1
2020-04-06 09:40:00,14.760283333333332,1
2020-04-06 09:50:00,14.415741666666667,1
2020-04-06 10:00:00,14.560866666666668,1
2020-04-06 10:10:00,14.552008333333333,1
2020-04-06 10:20:00,14.613716666666667,1
2020-04-06 10:30:00,14.553766666666665,1
2020-04-06 10:40:00,14.759891666666668,1
2020-04-06 10:50:00,14.761941666666667,1
2020-04-06 11:00:00,14.584691666666666,1
2020-04-06 11:10:00,14.365858333333334,1
2020-04-06 11:20:00,14.81705,1
2020-04-06 11:30:00,14.852341666666666,1
2020-04-06 11:40:00,14.954258333333334,1
2020-04-06 11:50:00,14.697075000000002,1
2020-04-06 12:00:00,14.628675,1
2020-04-06 12:10:00,14.403333333333334,1
2020-04-06 12:20:00,14.880825,1
2020-04-06 12:30:00,14.941925,1
2020-04-06 12:40:00,14.883158333333334,1
2020-04-06 12:50:00,14.503941666666666,1
2020-04-06 13:00:00,14.684225,1
2020-04-06 13:10:00,14.470366666666667,1
2020-04-06 13:20:00,14.3647,1
2020-04-06 13:30:00,14.827933333333332,1
2020-04-06 13:40:00,14.380058333333332,1
2020-04-06 13:50:00,14.254991666666665,1
2020-04-06 14:00:00,14.496125,1
2020-04-06 14:10:00,14.730658333333334,1
2020-04-06 14:20:00,14.710341666666666,1
2020-04-06 14:30:00,14.507108333333333,1
2020-04-06 14:40:00,18.274141666666665,1
2020-04-06 14:50:00,14.543608333333333,1
2020-04-06 15:00:00,14.653791666666667,1
2020-04-06 15:10:00,14.231008333333333,1
2020-04-06 15:20:00,14.820741666666667,1
2020-04-06 15:30:00,14.411174999999998,1
2020-04-06 15:40:00,14.841091666666667,1
2020-04-06 15:50:00,14.374208333333334,1
2020-04-06 16:00:00,14.728275,1
2020-04-06 16:10:00,14.79905,1
2020-04-06 16:20:00,14.413641666666669,1
2020-04-06 16:30:00,14.714908333333334,1
2020-04-06 16:40:00,14.472333333333331,1
2020-04-06 16:50:00,14.571100000000001,1
2020-04-06 17:00:00,14.446508333333334,1
2020-04-06 17:10:00,14.413891666666666,1
2020-04-06 17:20:00,14.556433333333334,1
2020-04-06 17:30:00,14.357766666666665,1
2020-04-06 17:40:00,15.124333333333334,1
2020-04-06 17:50:00,14.819275000000001,1
2020-04-06 18:00:00,14.825808333333333,1
2020-04-06 18:10:00,14.606808333333333,1
2020-04-06 18:20:00,14.487558333333334,1
2020-04-06 18:30:00,14.587341666666667,1
2020-04-06 18:40:00,14.493816666666667,1
2020-04-06 18:50:00,14.603208333333333,1
2020-04-06 19:00:00,14.381625000000001,1
2020-04-06 19:10:00,14.734816666666665,1
2020-04-06 19:20:00,14.299825000000002,1
2020-04-06 19:30:00,14.612124999999999,1
2020-04-06 19:40:00,14.244791666666664,1
2020-04-06 19:50:00,14.542083333333334,1
2020-04-06 20:00:00,14.570958333333332,1
2020-04-06 20:10:00,14.523233333333334,1
2020-04-06 20:20:00,14.525608333333333,1
2020-04-06 20:30:00,14.756266666666667,1
2020-04-06 20:40:00,14.791633333333333,1
2020-04-06 20:50:00,14.099608333333332,1
2020-04-06 21:00:00,14.333583333333333,1
2020-04-06 21:10:00,14.759541666666667,1
2020-04-06 21:20:00,14.598541666666666,1
2020-04-06 21:30:00,14.301733333333335,1
2020-04-06 21:40:00,14.392341666666669,1
2020-04-06 21:50:00,14.647075,1
2020-04-06 22:00:00,14.591766666666667,1
2020-04-06 22:10:00,14.875124999999999,1
2020-04-06 22:20:00,14.412025000000002,1
2020-04-06 22:30:00,14.316516666666667,1
2020-04-06 22:40:00,14.771075,1
2020-04-06 22:50:00,14.505675,1
2020-04-06 23:00:00,14.418550000000002,1
2020-04-06 23:10:00,14.844091666666666,1
2020-04-06 23:20:00,14.328541666666666,1
2020-04-06 23:30:00,14.665133333333333,1
2020-04-06 23:40:00,14.6538,1
2020-04-06 23:50:00,14.566808333333332,1
2020-04-07 00:00:00,14.542833333333334,1
2020-04-07 00:10:00,14.757991666666667,1
2020-04-07 00:20:00,14.590208333333333,1
2020-04-07 00:30:00,14.713525,1
2020-04-07 00:40:00,14.652033333333334,1
2020-04-07 00:50:00,14.400841666666668,1
2020-04-07 01:00:00,14.613024999999999,1
2020-04-07 01:10:00,14.549083333333332,1
2020-04-07 01:20:00,14.582866666666666,1
2020-04-07 01:30:00,14.714333333333336,1
2020-04-07 01:40:00,21.246358333333333,1
2020-04-07 01:50:00,14.846625,1
2020-04-07 02:00:00,14.532024999999999,1
2020-04-07 02:10:00,14.532875,1
2020-04-07 02:20:00,14.539066666666663,1
2020-04-07 02:30:00,14.449908333333333,1
2020-04-07 02:40:00,14.452633333333333,1
2020-04-07 02:50:00,14.215291666666667,1
2020-04-07 03:00:00,14.573858333333332,1
2020-04-07 03:10:00,14.555425000000001,1
2020-04-07 03:20:00,14.437983333333333,1
2020-04-07 03:30:00,14.729541666666666,1
2020-04-07 03:40:00,14.457791666666667,1
2020-04-07 03:50:00,14.291708333333334,1
2020-04-07 04:00:00,14.423716666666667,1
2020-04-07 04:10:00,14.866583333333333,1
2020-04-07 04:20:00,14.486016666666666,1
2020-04-07 04:30:00,14.761016666666668,1
2020-04-07 04:40:00,14.626608333333335,1
2020-04-07 04:50:00,14.623741666666668,1
2020-04-07 05:00:00,14.457691666666667,1
2020-04-07 05:10:00,14.390450000000003,1
2020-04-07 05:20:00,14.640483333333332,1
2020-04-07 05:30:00,14.46345,1
2020-04-07 05:40:00,14.873275000000001,1
2020-04-07 05:50:00,14.425233333333333,1
2020-04-07 06:00:00,14.399750000000001,1
2020-04-07 06:10:00,14.434675,1
2020-04-07 06:20:00,14.718691666666667,1
2020-04-07 06:30:00,14.721066666666667,1
2020-04-07 06:40:00,14.758458333333333,1
2020-04-07 06:50:00,14.343799999999998,1
2020-04-07 07:00:00,14.738891666666667,1
2020-04-07 07:10:00,14.622341666666667,1
2020-04-07 07:20:00,14.77285,1
2020-04-07 07:30:00,14.673325,1
2020-04-07 07:40:00,14.783066666666665,1
2020-04-07 07:50:00,14.814841666666666,1
2020-04-07 08:00:00,14.205708333333332,1
2020-04-07 08:10:00,14.45105,1
2020-04-07 08:20:00,14.786391666666667,1
2020-04-07 08:30:00,14.652933333333332,1
2020-04-07 08:40:00,14.330091666666668,1
2020-04-07 08:50:00,14.826574999999998,1
2020-04-07 09:00:00,14.326833333333333,1
2020-04-07 09:10:00,14.075216666666666,1
2020-04-07 09:20:00,14.706966666666665,1
2020-04-07 09:30:00,14.320041666666667,1
2020-04-07 09:40:00,14.502175,1
2020-04-07 09:50:00,14.767108333333333,1
2020-04-07 10:00:00,14.591366666666666,1
