Timestamp,avg_cpm
2020-04-06 00:00:00,41.41689814814815
2020-04-06 06:00:00,41.67442927033983
2020-04-06 12:00:00,41.48865740740741
2020-04-06 18:00:00,41.49375
2020-04-07 00:00:00,42.065089920359306
2020-04-07 06:00:00,41.348379629629626
2020-04-07 12:00:00,41.21643518518518
2020-04-07 18:00:00,41.37361111111111
2020-04-08 00:00:00,41.463942673578586
2020-04-08 06:00:00,41.65907767257189
2020-04-08 12:00:00,42.357185139175016
2020-04-08 18:00:00,43.664861670749765
2020-04-09 00:00:00,43.765105626410424
2020-04-09 06:00:00,41.49457869318801
2020-04-09 12:00:00,43.376059329908394
2020-04-09 18:00:00,45.00176415794584
2020-04-10 00:00:00,46.51601330693839
2020-04-10 06:00:00,44.735091802605844
2020-04-10 12:00:00,44.472939149837906
2020-04-10 18:00:00,44.881883598522364
