Timestamp,avg_cpm
2020-04-06 00:00:00,15.01875
2020-04-06 06:00:00,15.183796296296297
2020-04-06 12:00:00,15.038657407407408
2020-04-06 18:00:00,15.247078169227391
2020-04-07 00:00:00,15.105092592592593
2020-04-07 06:00:00,15.134953703703705
2020-04-07 12:00:00,15.5766591934507
2020-04-07 18:00:00,15.271527777777777
2020-04-08 00:00:00,15.252444751838132
2020-04-08 06:00:00,15.658233385833356
2020-04-08 12:00:00,15.859656095090196
2020-04-08 18:00:00,15.93706392537119
2020-04-09 00:00:00,15.303009879156047
2020-04-09 06:00:00,15.654963532521153
2020-04-09 12:00:00,16.870798989505158
2020-04-09 18:00:00,17.957463960363256
2020-04-10 00:00:00,18.023570471892103
2020-04-10 06:00:00,17.8871606939479
2020-04-10 12:00:00,18.319272614309654
2020-04-10 18:00:00,17.51128362735355
