Timestamp,avg_cpm
2020-04-06 00:00:00,36.00669085040136
2020-04-06 06:00:00,35.950594693504115
2020-04-06 12:00:00,35.822272215973
2020-04-06 18:00:00,36.29074074074074
2020-04-07 00:00:00,35.950694444444444
2020-04-07 06:00:00,35.746064814814815
2020-04-07 12:00:00,35.59928057553957
2020-04-07 18:00:00,36.261574074074076
2020-04-08 00:00:00,36.04993680487111
2020-04-08 06:00:00,36.75545130286054
2020-04-08 12:00:00,36.05313095881761
2020-04-08 18:00:00,36.39657293449303
2020-04-09 00:00:00,35.76834239023615
2020-04-09 06:00:00,36.49193752674341
2020-04-09 12:00:00,37.76206631056658
2020-04-09 18:00:00,38.924039560043035
2020-04-10 00:00:00,38.90304474270429
2020-04-10 06:00:00,38.91636708689764
2020-04-10 12:00:00,39.29198426869657
2020-04-10 18:00:00,38.93669101896658
