Timestamp,avg_cpm
2020-04-06 00:00:00,15.824074074074074
2020-04-06 06:00:00,15.771527777777777
2020-04-06 12:00:00,16.057892295421492
2020-04-06 18:00:00,15.82476851851852
2020-04-07 00:00:00,15.859246576427301
2020-04-07 06:00:00,15.797453703703704
2020-04-07 12:00:00,15.788657407407408
2020-04-07 18:00:00,16.077025438124636
2020-04-08 00:00:00,16.067414125828005
2020-04-08 06:00:00,16.181294357170298
2020-04-08 12:00:00,16.66626250196836
2020-04-08 18:00:00,15.880353084354288
2020-04-09 00:00:00,16.102615770627548
2020-04-09 06:00:00,15.718983378397713
2020-04-09 18:00:00,19.04488729052162
2020-04-10 00:00:00,19.613721085077817
2020-04-10 06:00:00,19.677116568095798
