Timestamp,avg_cpm
2020-04-06 00:00:00,39.79785732408827
2020-04-06 06:00:00,39.99908528970436
2020-04-06 12:00:00,40.16894650297114
2020-04-06 18:00:00,40.31484300786708
2020-04-07 00:00:00,40.16475976636161
2020-04-07 06:00:00,39.90717592592593
2020-04-07 12:00:00,40.06565547908024
2020-04-07 18:00:00,39.96365740740741
2020-04-08 00:00:00,40.49143518518518
2020-04-08 06:00:00,41.88466963964713
2020-04-08 12:00:00,54.55827116087353
2020-04-08 18:00:00,40.75149423638102
2020-04-09 00:00:00,41.086699350475904
2020-04-09 06:00:00,39.758691032141215
2020-04-09 12:00:00,40.610717040381985
2020-04-09 18:00:00,42.71172959186317
2020-04-10 00:00:00,42.594575644388996
2020-04-10 06:00:00,43.89599677601476
2020-04-10 12:00:00,47.44371052543687
2020-04-10 18:00:00,41.54123976346342
