Timestamp,avg_cpm
2020-04-06 00:00:00,15.585648148148149
2020-04-06 06:00:00,15.732407407407408
2020-04-06 12:00:00,15.700231481481481
2020-04-06 18:00:00,15.915498742967985
2020-04-07 00:00:00,16.194400676010243
2020-04-07 06:00:00,15.74837962962963
2020-04-07 12:00:00,15.70300925925926
2020-04-07 18:00:00,15.741223479875522
2020-04-08 00:00:00,15.514120370370371
2020-04-08 06:00:00,15.607195890586008
2020-04-08 18:00:00,17.812177567825223
2020-04-09 00:00:00,15.953669439304514
2020-04-09 06:00:00,16.319120022506237
2020-04-10 06:00:00,574.0606912541447
2020-04-10 18:00:00,21.575346324897414
